fk_id_policy_info,fk_id_crp,fk_id_pol_inv_typ,fk_id_smo_org_types,fk_id_stage_processes,fk_id_stg_maturity,fk_id_geo_scopes,fk_id_phases,fk_id_location,fk_id_srf,fk_id_cci,fk_id_ext_partner,fk_id_policy_owner,fk_id_sdg,"fk_id_oics"
119,2,3,0,1,0,3,20,93,0,2,0,0,95,"0"
120,2,1,0,1,0,4,20,183,0,2,0,0,95,"0"
121,2,1,0,1,0,1,20,87,0,2,0,0,95,"0"
102,1,3,0,1,0,4,3,188,0,2,0,0,96,"0"
116,2,1,0,1,0,2,20,299,0,2,0,0,96,"0"
117,2,3,0,1,0,3,20,118,0,2,0,0,96,"0"
117,2,3,0,1,0,3,20,155,0,2,0,0,96,"0"
117,2,3,0,1,0,3,20,136,0,2,0,0,96,"0"
117,2,3,0,1,0,3,20,262,0,2,0,0,96,"0"
117,2,3,0,1,0,3,20,67,0,2,0,0,96,"0"
117,2,3,0,1,0,3,20,72,0,2,0,0,96,"0"
117,2,3,0,1,0,3,20,85,0,2,0,0,96,"0"
118,2,1,0,1,0,1,20,87,0,2,0,0,96,"0"
119,2,3,0,1,0,3,20,139,0,2,0,0,96,"0"
119,2,3,0,1,0,3,20,189,0,2,0,0,96,"0"
119,2,3,0,1,0,3,20,249,0,2,0,0,96,"0"
119,2,3,0,1,0,3,20,274,0,2,0,0,96,"0"
119,2,3,0,1,0,3,20,37,0,2,0,0,96,"0"
119,2,3,0,1,0,3,20,93,0,2,0,0,96,"0"
120,2,1,0,1,0,4,20,183,0,2,0,0,96,"0"
121,2,1,0,1,0,1,20,87,0,2,0,0,96,"0"
119,2,3,0,1,0,3,20,139,0,1,0,0,97,"0"
119,2,3,0,1,0,3,20,189,0,1,0,0,97,"0"
119,2,3,0,1,0,3,20,249,0,1,0,0,97,"0"
119,2,3,0,1,0,3,20,274,0,1,0,0,97,"0"
119,2,3,0,1,0,3,20,37,0,1,0,0,97,"0"
119,2,3,0,1,0,3,20,93,0,1,0,0,97,"0"
120,2,1,0,1,0,4,20,183,0,1,0,0,97,"0"
121,2,1,0,1,0,1,20,87,0,1,0,0,97,"0"
102,1,3,0,1,0,4,3,188,0,2,0,0,98,"0"
116,2,1,0,1,0,2,20,299,0,2,0,0,98,"0"
117,2,3,0,1,0,3,20,118,0,2,0,0,98,"0"
117,2,3,0,1,0,3,20,155,0,2,0,0,98,"0"
117,2,3,0,1,0,3,20,136,0,2,0,0,98,"0"
117,2,3,0,1,0,3,20,262,0,2,0,0,98,"0"
117,2,3,0,1,0,3,20,67,0,2,0,0,98,"0"
117,2,3,0,1,0,3,20,72,0,2,0,0,98,"0"
117,2,3,0,1,0,3,20,85,0,2,0,0,98,"0"
118,2,1,0,1,0,1,20,87,0,2,0,0,98,"0"
119,2,3,0,1,0,3,20,139,0,2,0,0,98,"0"
119,2,3,0,1,0,3,20,189,0,2,0,0,98,"0"
119,2,3,0,1,0,3,20,249,0,2,0,0,98,"0"
119,2,3,0,1,0,3,20,274,0,2,0,0,98,"0"
119,2,3,0,1,0,3,20,37,0,2,0,0,98,"0"
119,2,3,0,1,0,3,20,93,0,2,0,0,98,"0"
120,2,1,0,1,0,4,20,183,0,2,0,0,98,"0"
121,2,1,0,1,0,1,20,87,0,2,0,0,98,"0"
119,2,3,0,1,0,3,20,139,0,1,0,0,99,"0"
119,2,3,0,1,0,3,20,189,0,1,0,0,99,"0"
119,2,3,0,1,0,3,20,249,0,1,0,0,99,"0"
119,2,3,0,1,0,3,20,274,0,1,0,0,99,"0"
119,2,3,0,1,0,3,20,37,0,1,0,0,99,"0"
119,2,3,0,1,0,3,20,93,0,1,0,0,99,"0"
120,2,1,0,1,0,4,20,183,0,1,0,0,99,"0"
121,2,1,0,1,0,1,20,87,0,1,0,0,99,"0"
99,1,2,0,2,0,1,3,87,0,13,0,0,100,"0"
100,1,1,0,2,0,3,3,183,0,13,0,0,100,"0"
100,1,1,0,2,0,3,3,209,0,13,0,0,100,"0"
100,1,1,0,2,0,3,3,258,0,13,0,0,100,"0"
100,1,1,0,2,0,3,3,37,0,13,0,0,100,"0"
100,1,1,0,2,0,3,3,26,0,13,0,0,100,"0"
100,1,1,0,2,0,3,3,60,0,13,0,0,100,"0"
100,1,1,0,2,0,3,3,54,0,13,0,0,100,"0"
100,1,1,0,2,0,3,3,93,0,13,0,0,100,"0"
101,1,2,0,2,0,3,3,135,0,13,0,0,100,"0"
101,1,2,0,2,0,3,3,24,0,13,0,0,100,"0"
106,1,1,0,2,0,4,3,54,0,13,0,0,100,"0"
108,2,1,0,1,0,4,20,189,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,105,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,118,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,39,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,3,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,135,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,136,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,188,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,187,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,183,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,200,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,201,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,249,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,262,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,19,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,27,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,61,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,40,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,50,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,66,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,234,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,93,0,13,0,0,100,"0"
111,2,1,0,1,0,3,20,106,0,13,0,0,100,"0"
112,2,1,0,1,0,3,20,118,0,13,0,0,100,"0"
1,2,1,0,3,0,4,23,67,15,0,0,2,25,"165"
1,2,1,0,3,0,4,23,67,15,0,0,1,25,"165"
1,2,1,0,3,0,4,23,67,16,0,0,2,62,"165"
1,2,1,0,3,0,4,23,67,16,0,0,1,62,"165"
1,2,1,0,3,0,4,23,67,16,0,0,2,70,"165"
1,2,1,0,3,0,4,23,67,16,0,0,1,70,"165"
2,1,1,10,3,0,2,6,298,0,5,0,2,0,"0"
2,1,1,10,3,0,2,6,298,0,5,0,2,0,"95"
3,1,1,4,4,0,5,6,258,0,13,0,2,74,"0"
3,1,1,4,4,0,5,6,258,0,13,0,2,76,"0"
3,1,1,4,4,0,5,6,258,0,13,0,2,78,"0"
3,1,1,4,4,0,5,6,258,0,13,0,2,100,"0"
4,1,1,8,4,0,3,6,135,12,0,0,2,37,"0"
4,1,1,8,4,0,3,6,135,12,0,0,2,38,"0"
4,1,1,8,4,0,3,6,24,12,0,0,2,37,"0"
4,1,1,8,4,0,3,6,24,12,0,0,2,38,"0"
5,1,1,8,4,0,5,6,24,12,0,0,2,37,"0"
5,1,1,8,4,0,5,6,24,12,0,0,2,38,"0"
6,1,1,8,4,0,4,6,118,0,13,0,2,74,"0"
6,1,1,8,4,0,4,6,118,0,13,0,2,76,"0"
6,1,1,8,4,0,4,6,118,0,13,0,2,78,"0"
6,1,1,8,4,0,4,6,118,0,13,0,2,100,"0"
6,1,1,8,4,0,4,6,118,0,5,0,2,0,"0"
8,1,1,8,4,0,4,6,93,0,6,0,2,9,"0"
8,1,1,8,4,0,4,6,93,0,6,0,2,13,"0"
8,1,1,8,4,0,4,6,93,0,6,0,2,17,"0"
8,1,1,8,4,0,4,6,93,0,6,0,2,21,"0"
8,1,1,8,4,0,4,6,93,0,6,0,2,80,"0"
9,1,1,4,4,0,4,6,258,0,6,0,2,9,"0"
9,1,1,4,4,0,4,6,258,0,6,0,2,13,"0"
9,1,1,4,4,0,4,6,258,0,6,0,2,17,"0"
9,1,1,4,4,0,4,6,258,0,6,0,2,21,"0"
9,1,1,4,4,0,4,6,258,0,6,0,2,80,"0"
9,1,1,4,4,0,4,6,258,0,13,0,2,74,"0"
9,1,1,4,4,0,4,6,258,0,13,0,2,76,"0"
9,1,1,4,4,0,4,6,258,0,13,0,2,78,"0"
9,1,1,4,4,0,4,6,258,0,13,0,2,100,"0"
10,1,1,8,4,0,5,6,183,10,0,0,2,28,"97"
10,1,1,8,4,0,5,6,183,10,0,0,2,32,"97"
10,1,1,8,4,0,5,6,183,28,0,0,2,84,"97"
11,1,1,8,4,0,4,6,269,0,14,0,2,10,"184"
11,1,1,8,4,0,4,6,269,0,14,0,2,14,"184"
11,1,1,8,4,0,4,6,269,0,14,0,2,18,"184"
11,1,1,8,4,0,4,6,269,0,14,0,2,22,"184"
11,1,1,8,4,0,4,6,269,0,5,0,2,0,"184"
12,1,3,10,4,0,1,6,87,0,5,0,1,0,"115"
12,1,3,10,4,0,1,6,87,0,5,0,1,0,"0"
12,1,3,10,4,0,1,6,87,0,9,0,1,0,"115"
12,1,3,10,4,0,1,6,87,0,9,0,1,0,"0"
13,1,4,8,4,0,4,6,201,0,6,0,2,9,"0"
13,1,4,8,4,0,4,6,201,0,6,0,2,13,"0"
13,1,4,8,4,0,4,6,201,0,6,0,2,17,"0"
13,1,4,8,4,0,4,6,201,0,6,0,2,21,"0"
13,1,4,8,4,0,4,6,201,0,6,0,2,80,"0"
14,1,1,6,3,0,5,6,258,0,6,0,3,9,"0"
14,1,1,6,3,0,5,6,258,0,6,0,3,13,"0"
14,1,1,6,3,0,5,6,258,0,6,0,3,17,"0"
14,1,1,6,3,0,5,6,258,0,6,0,3,21,"0"
14,1,1,6,3,0,5,6,258,0,6,0,3,80,"0"
14,1,1,6,3,0,5,6,258,29,0,0,3,79,"0"
15,1,1,8,4,0,5,6,201,0,13,0,2,74,"0"
15,1,1,8,4,0,5,6,201,0,13,0,2,76,"0"
15,1,1,8,4,0,5,6,201,0,13,0,2,78,"0"
15,1,1,8,4,0,5,6,201,0,13,0,2,100,"0"
16,1,1,4,4,0,4,6,201,0,13,0,2,74,"0"
16,1,1,4,4,0,4,6,201,0,13,0,2,76,"0"
16,1,1,4,4,0,4,6,201,0,13,0,2,78,"0"
16,1,1,4,4,0,4,6,201,0,13,0,2,100,"0"
16,1,1,4,4,0,4,6,201,0,6,0,2,9,"0"
16,1,1,4,4,0,4,6,201,0,6,0,2,13,"0"
16,1,1,4,4,0,4,6,201,0,6,0,2,17,"0"
16,1,1,4,4,0,4,6,201,0,6,0,2,21,"0"
16,1,1,4,4,0,4,6,201,0,6,0,2,80,"0"
17,1,1,0,4,0,4,6,201,0,13,0,2,74,"0"
17,1,1,0,4,0,4,6,201,0,13,0,2,76,"0"
17,1,1,0,4,0,4,6,201,0,13,0,2,78,"0"
17,1,1,0,4,0,4,6,201,0,13,0,2,100,"0"
17,1,1,0,4,0,4,6,201,0,6,0,2,9,"0"
17,1,1,0,4,0,4,6,201,0,6,0,2,13,"0"
17,1,1,0,4,0,4,6,201,0,6,0,2,17,"0"
17,1,1,0,4,0,4,6,201,0,6,0,2,21,"0"
17,1,1,0,4,0,4,6,201,0,6,0,2,80,"0"
18,2,1,0,4,0,4,23,139,15,0,0,2,25,"197"
18,2,1,0,4,0,4,23,139,16,0,0,2,62,"197"
18,2,1,0,4,0,4,23,139,16,0,0,2,70,"197"
19,2,1,0,4,0,4,23,19,1,0,0,2,7,"199"
19,2,1,0,4,0,4,23,19,1,0,0,2,11,"199"
19,2,1,0,4,0,4,23,19,1,0,0,2,15,"199"
19,2,1,0,4,0,4,23,19,1,0,0,2,19,"199"
19,2,1,0,4,0,4,23,19,15,0,0,2,25,"199"
20,1,1,8,3,0,4,6,26,0,13,0,2,74,"0"
20,1,1,8,3,0,4,6,26,0,13,0,2,76,"0"
20,1,1,8,3,0,4,6,26,0,13,0,2,78,"0"
20,1,1,8,3,0,4,6,26,0,13,0,2,100,"0"
20,1,1,8,3,0,4,6,26,0,7,0,2,73,"0"
20,1,1,8,3,0,4,6,26,0,7,0,2,75,"0"
20,1,1,8,3,0,4,6,26,0,7,0,2,77,"0"
21,1,2,4,4,0,5,6,258,0,13,0,2,74,"0"
21,1,2,4,4,0,5,6,258,0,13,0,2,76,"0"
21,1,2,4,4,0,5,6,258,0,13,0,2,78,"0"
21,1,2,4,4,0,5,6,258,0,13,0,2,100,"0"
21,1,2,4,4,0,5,6,258,0,5,0,2,0,"0"
22,1,1,8,4,0,4,6,50,0,13,0,2,74,"187"
22,1,1,8,4,0,4,6,50,0,13,0,2,76,"187"
22,1,1,8,4,0,4,6,50,0,13,0,2,78,"187"
22,1,1,8,4,0,4,6,50,0,13,0,2,100,"187"
22,1,1,8,4,0,4,6,50,0,5,0,2,0,"187"
23,1,1,8,4,0,4,6,201,0,13,0,2,74,"0"
23,1,1,8,4,0,4,6,201,0,13,0,2,74,"0"
23,1,1,8,4,0,4,6,201,0,13,0,2,76,"0"
23,1,1,8,4,0,4,6,201,0,13,0,2,76,"0"
23,1,1,8,4,0,4,6,201,0,13,0,2,78,"0"
23,1,1,8,4,0,4,6,201,0,13,0,2,78,"0"
23,1,1,8,4,0,4,6,201,0,13,0,2,100,"0"
23,1,1,8,4,0,4,6,201,0,13,0,2,100,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,9,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,9,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,13,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,13,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,17,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,17,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,21,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,21,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,80,"0"
23,1,1,8,4,0,4,6,201,0,6,0,2,80,"0"
24,1,4,8,4,0,4,6,85,0,13,0,2,74,"164"
24,1,4,8,4,0,4,6,85,0,13,0,3,74,"164"
24,1,4,8,4,0,4,6,85,0,13,0,2,76,"164"
24,1,4,8,4,0,4,6,85,0,13,0,3,76,"164"
24,1,4,8,4,0,4,6,85,0,13,0,2,78,"164"
24,1,4,8,4,0,4,6,85,0,13,0,3,78,"164"
24,1,4,8,4,0,4,6,85,0,13,0,2,100,"164"
24,1,4,8,4,0,4,6,85,0,13,0,3,100,"164"
24,1,4,8,4,0,4,6,85,0,5,0,2,0,"164"
24,1,4,8,4,0,4,6,85,0,5,0,3,0,"164"
25,1,1,8,4,0,5,6,269,29,0,0,2,79,"0"
25,1,1,8,4,0,5,6,269,6,0,0,2,59,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,74,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,74,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,74,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,74,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,76,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,76,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,76,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,76,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,78,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,78,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,78,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,78,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,100,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,100,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,100,"0"
26,1,1,8,4,0,5,6,201,0,13,0,2,100,"0"
26,1,1,8,4,0,5,6,201,0,5,0,2,0,"0"
26,1,1,8,4,0,5,6,201,0,5,0,2,0,"0"
26,1,1,8,4,0,5,6,201,0,5,0,2,0,"0"
26,1,1,8,4,0,5,6,201,0,5,0,2,0,"0"
27,1,1,3,3,0,1,6,87,0,5,0,3,0,"0"
27,1,1,3,3,0,1,6,87,0,5,0,4,0,"0"
27,1,1,3,3,0,1,6,87,0,3,0,3,102,"0"
27,1,1,3,3,0,1,6,87,0,3,0,4,102,"0"
27,1,1,3,3,0,1,6,87,0,3,0,3,104,"0"
27,1,1,3,3,0,1,6,87,0,3,0,4,104,"0"
28,1,1,5,3,0,4,6,50,0,9,0,2,0,"0"
28,1,1,5,3,0,4,6,50,30,0,0,2,36,"0"
28,1,1,5,3,0,4,6,50,30,0,0,2,83,"0"
29,1,3,3,4,0,3,6,118,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,118,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,118,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,118,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,118,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,118,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,146,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,146,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,146,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,146,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,146,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,146,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,187,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,187,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,187,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,187,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,187,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,187,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,200,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,200,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,200,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,200,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,200,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,200,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,209,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,209,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,209,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,209,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,209,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,209,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,222,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,222,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,222,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,222,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,222,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,222,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,68,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,68,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,68,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,68,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,68,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,68,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,258,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,258,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,258,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,258,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,258,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,258,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,50,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,50,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,50,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,50,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,50,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,50,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,54,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,54,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,54,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,54,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,54,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,54,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,66,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,66,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,66,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,66,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,66,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,66,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,85,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,85,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,85,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,85,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,85,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,85,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,93,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,93,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,93,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,93,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,93,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,93,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,101,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,101,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,101,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,101,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,101,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,101,6,0,0,4,59,"0"
29,1,3,3,4,0,3,6,106,0,3,0,4,102,"114"
29,1,3,3,4,0,3,6,106,0,3,0,4,102,"0"
29,1,3,3,4,0,3,6,106,0,3,0,4,104,"114"
29,1,3,3,4,0,3,6,106,0,3,0,4,104,"0"
29,1,3,3,4,0,3,6,106,6,0,0,4,59,"114"
29,1,3,3,4,0,3,6,106,6,0,0,4,59,"0"
30,2,1,0,3,0,1,23,87,0,3,0,1,102,"203"
30,2,1,0,3,0,1,23,87,0,3,0,1,104,"203"
30,2,1,0,3,0,1,23,87,0,16,0,1,40,"203"
30,2,1,0,3,0,1,23,87,0,16,0,1,42,"203"
30,2,1,0,3,0,1,23,87,0,16,0,1,57,"203"
30,2,1,0,3,0,1,23,87,0,16,0,1,58,"203"
31,2,1,0,4,0,5,23,195,0,13,0,2,74,"207"
31,2,1,0,4,0,5,23,195,0,13,0,2,76,"207"
31,2,1,0,4,0,5,23,195,0,13,0,2,78,"207"
31,2,1,0,4,0,5,23,195,0,13,0,2,100,"207"
32,2,1,0,4,0,4,23,19,0,16,0,1,40,"202"
32,2,1,0,4,0,4,23,19,0,16,0,1,42,"202"
32,2,1,0,4,0,4,23,19,0,16,0,1,57,"202"
32,2,1,0,4,0,4,23,19,0,16,0,1,58,"202"
32,2,1,0,4,0,4,23,19,0,13,0,1,74,"202"
32,2,1,0,4,0,4,23,19,0,13,0,1,76,"202"
32,2,1,0,4,0,4,23,19,0,13,0,1,78,"202"
32,2,1,0,4,0,4,23,19,0,13,0,1,100,"202"
33,2,1,0,4,0,4,23,209,0,13,0,2,74,"204"
33,2,1,0,4,0,4,23,209,0,13,0,2,76,"204"
33,2,1,0,4,0,4,23,209,0,13,0,2,78,"204"
33,2,1,0,4,0,4,23,209,0,13,0,2,100,"204"
34,4,1,3,3,0,4,57,72,0,2,0,2,71,"166"
34,4,1,3,3,0,4,57,72,0,2,0,4,71,"166"
34,4,1,3,3,0,4,57,72,0,2,0,2,81,"166"
34,4,1,3,3,0,4,57,72,0,2,0,4,81,"166"
34,4,1,3,3,0,4,57,72,0,2,0,2,94,"166"
34,4,1,3,3,0,4,57,72,0,2,0,4,94,"166"
34,4,1,3,3,0,4,57,72,0,2,0,2,95,"166"
34,4,1,3,3,0,4,57,72,0,2,0,4,95,"166"
34,4,1,3,3,0,4,57,72,0,2,0,2,96,"166"
34,4,1,3,3,0,4,57,72,0,2,0,4,96,"166"
34,4,1,3,3,0,4,57,72,0,2,0,2,98,"166"
34,4,1,3,3,0,4,57,72,0,2,0,4,98,"166"
34,4,1,3,3,0,4,57,72,0,2,0,2,105,"166"
34,4,1,3,3,0,4,57,72,0,2,0,4,105,"166"
35,4,1,0,4,0,4,57,32,14,0,0,2,24,"244"
35,4,1,0,4,0,4,57,32,15,0,0,2,25,"244"
36,4,1,0,4,0,5,57,118,14,0,0,2,24,"168"
36,4,1,0,4,0,5,57,118,15,0,0,2,25,"168"
37,15,1,3,3,0,4,142,105,0,13,0,1,74,"0"
37,15,1,3,3,0,4,142,105,0,13,0,2,74,"0"
37,15,1,3,3,0,4,142,105,0,13,0,1,76,"0"
37,15,1,3,3,0,4,142,105,0,13,0,2,76,"0"
37,15,1,3,3,0,4,142,105,0,13,0,1,78,"0"
37,15,1,3,3,0,4,142,105,0,13,0,2,78,"0"
37,15,1,3,3,0,4,142,105,0,13,0,1,100,"0"
37,15,1,3,3,0,4,142,105,0,13,0,2,100,"0"
37,15,1,3,3,0,4,142,105,0,5,0,1,0,"0"
37,15,1,3,3,0,4,142,105,0,5,0,2,0,"0"
38,1,1,10,4,0,2,6,299,0,4,0,4,101,"0"
38,1,1,10,4,0,2,6,299,0,4,0,4,103,"0"
38,1,1,10,4,0,2,6,299,0,5,0,4,0,"0"
39,4,1,0,3,0,4,57,105,0,16,0,2,40,"255"
39,4,1,0,3,0,4,57,105,0,16,0,2,42,"255"
39,4,1,0,3,0,4,57,105,0,16,0,2,57,"255"
39,4,1,0,3,0,4,57,105,0,16,0,2,58,"255"
39,4,1,0,3,0,4,57,105,14,0,0,2,24,"255"
40,4,1,9,3,0,1,57,87,0,13,0,4,74,"0"
40,4,1,9,3,0,1,57,87,0,13,0,2,74,"0"
40,4,1,9,3,0,1,57,87,0,13,0,4,76,"0"
40,4,1,9,3,0,1,57,87,0,13,0,2,76,"0"
40,4,1,9,3,0,1,57,87,0,13,0,4,78,"0"
40,4,1,9,3,0,1,57,87,0,13,0,2,78,"0"
40,4,1,9,3,0,1,57,87,0,13,0,4,100,"0"
40,4,1,9,3,0,1,57,87,0,13,0,2,100,"0"
41,4,1,0,3,0,2,57,299,0,14,0,2,10,"0"
41,4,1,0,3,0,2,57,299,0,14,0,4,10,"0"
41,4,1,0,3,0,2,57,299,0,14,0,2,14,"0"
41,4,1,0,3,0,2,57,299,0,14,0,4,14,"0"
41,4,1,0,3,0,2,57,299,0,14,0,2,18,"0"
41,4,1,0,3,0,2,57,299,0,14,0,4,18,"0"
41,4,1,0,3,0,2,57,299,0,14,0,2,22,"0"
41,4,1,0,3,0,2,57,299,0,14,0,4,22,"0"
42,4,1,0,3,0,1,57,87,0,13,0,3,74,"0"
42,4,1,0,3,0,1,57,87,0,13,0,3,76,"0"
42,4,1,0,3,0,1,57,87,0,13,0,3,78,"0"
42,4,1,0,3,0,1,57,87,0,13,0,3,100,"0"
43,4,1,0,3,0,1,57,87,0,13,0,4,74,"0"
43,4,1,0,3,0,1,57,87,0,13,0,4,76,"0"
43,4,1,0,3,0,1,57,87,0,13,0,4,78,"0"
43,4,1,0,3,0,1,57,87,0,13,0,4,100,"0"
44,4,1,0,3,0,1,57,87,0,13,0,4,74,"0"
44,4,1,0,3,0,1,57,87,0,13,0,4,76,"0"
44,4,1,0,3,0,1,57,87,0,13,0,4,78,"0"
