fk_id_crp,fk_id_phases,fk_id_publication_info,fk_id_ext_partner
5,71,2267,0
5,71,2268,0
5,71,2269,0
5,71,2270,0
5,71,2271,0
5,71,2272,0
5,71,2273,0
5,71,2274,0
5,71,2275,0
5,71,2276,0
5,71,2277,0
5,71,2278,0
5,71,2279,0
5,71,2280,0
5,71,2281,0
5,71,2282,0
5,71,2283,0
5,71,2284,0
5,71,2285,0
5,71,2286,0
5,71,2287,0
5,71,2288,0
5,71,2289,0
5,71,2290,0
5,71,2291,0
5,71,2292,0
5,71,2293,0
5,71,2294,0
5,71,2295,0
5,71,2296,0
5,71,2297,0
5,71,2298,0
5,71,2299,0
5,71,2300,0
5,71,2301,0
5,71,2302,0
5,71,2303,0
5,71,2304,0
5,71,2305,0
5,71,2306,0
5,71,2307,0
5,71,2308,0
5,71,2309,0
5,71,2310,0
5,71,2311,0
5,71,2312,0
5,71,2313,0
5,71,2314,0
5,71,2315,0
5,71,2316,0
5,71,2317,0
5,71,2318,0
5,71,2319,0
5,71,2320,0
5,71,2321,0
5,71,2322,0
5,71,2323,0
5,71,2324,0
5,71,2325,0
5,71,2326,0
5,71,2327,0
5,71,2328,0
5,71,2329,0
5,71,2330,0
5,71,2331,0
5,71,2332,0
5,71,2333,0
5,71,2334,0
5,71,2335,0
5,71,2336,0
5,71,2337,0
5,71,2338,0
5,71,2339,0
5,71,2340,0
5,71,2341,0
5,71,2342,0
5,71,2343,0
5,71,2344,0
5,71,2345,0
5,71,2346,0
9,88,3159,0
9,88,3160,0
9,88,3161,0
9,88,3162,0
9,88,3163,0
9,88,3164,0
9,88,3165,0
9,88,3166,0
9,88,3167,0
9,88,3168,0
9,88,3169,0
9,88,3170,0
9,88,3171,0
9,88,3172,0
9,88,3173,0
9,88,3174,0
9,88,3175,0
9,88,3176,0
9,88,3177,0
9,88,3178,0
9,88,3179,0
9,88,3180,0
9,88,3181,0
9,88,3182,0
9,88,3183,0
9,88,3184,0
9,88,3185,0
9,88,3186,0
9,88,3187,0
9,88,3188,0
9,88,3189,0
9,88,3190,0
9,88,3191,0
9,88,3192,0
9,88,3193,0
9,88,3194,0
9,88,3195,0
9,88,3196,0
9,88,3197,0
9,88,3198,0
9,88,3199,0
9,88,3200,0
9,88,3201,0
9,88,3202,0
9,88,3203,0
9,88,3204,0
9,88,3205,0
9,88,3206,0
9,88,3207,0
9,88,3208,0
9,88,3209,0
9,88,3210,0
9,88,3211,0
9,88,3212,0
9,88,3213,0
9,88,3214,0
9,88,3215,0
9,88,3216,0
9,88,3217,0
9,88,3218,0
9,88,3219,0
9,88,3220,0
9,88,3221,0
9,88,3222,0
9,88,3223,0
9,88,3224,0
9,88,3225,0
9,88,3226,0
9,88,3227,0
9,88,3228,0
9,88,3229,0
9,88,3230,0
9,88,3231,0
9,88,3232,0
9,88,3233,0
9,88,3234,0
9,88,3235,0
9,88,3236,0
9,88,3237,0
9,88,3238,0
9,88,3239,0
9,88,3240,0
9,88,3241,0
9,88,3242,0
9,88,3243,0
9,88,3244,0
9,88,3245,0
9,88,3246,0
9,88,3247,0
9,88,3248,0
9,88,3249,0
9,88,3250,0
9,88,3251,0
9,88,3252,0
9,88,3253,0
9,88,3254,0
9,88,3255,0
9,88,3256,0
9,88,3257,0
9,88,3258,0
9,88,3259,0
9,88,3260,0
9,88,3261,0
9,88,3262,0
9,88,3263,0
9,88,3264,0
9,88,3265,0
9,88,3266,0
9,88,3267,0
9,88,3268,0
9,88,3269,0
9,88,3270,0
9,88,3271,0
9,88,3272,0
9,88,3273,0
9,88,3274,0
9,88,3275,0
9,88,3276,0
9,88,3277,0
9,88,3278,0
9,88,3279,0
9,88,3280,0
9,88,3281,0
9,88,3282,0
9,88,3283,0
9,88,3284,0
9,88,3285,0
9,88,3286,0
9,88,3287,0
9,88,3288,0
9,88,3289,0
9,88,3290,0
9,88,3291,0
9,88,3292,0
9,88,3293,0
9,88,3294,0
9,88,3295,0
9,88,3296,0
9,88,3297,0
9,88,3298,0
9,88,3299,0
9,88,3300,0
9,88,3301,0
9,88,3302,0
9,88,3303,0
9,88,3304,0
9,88,3305,0
9,88,3306,0
9,88,3307,0
9,88,3308,0
9,88,3309,0
9,88,3310,0
9,88,3311,0
9,88,3312,0
9,88,3313,0
9,88,3314,0
9,88,3315,0
9,88,3316,0
9,88,3317,0
9,88,3318,0
9,88,3319,0
9,88,3320,0
9,88,3321,0
9,88,3322,0
9,88,3323,0
9,88,3324,0
9,88,3325,0
9,88,3326,0
9,88,3327,0
9,88,3328,0
9,88,3329,0
9,88,3330,0
9,88,3331,0
9,88,3332,0
9,88,3333,0
9,88,3334,0
9,88,3335,0
9,88,3336,0
9,88,3337,0
9,88,3338,0
9,88,3339,0
9,88,3340,0
9,88,3341,0
9,88,3342,0
9,88,3343,0
9,88,3344,0
9,88,3345,0
9,88,3346,0
9,88,3347,0
9,88,3348,0
9,88,3349,0
9,88,3350,0
9,88,3351,0
9,88,3352,0
9,88,3353,0
9,88,3354,0
9,88,3355,0
9,88,3356,0
9,88,3357,0
9,88,3358,0
9,88,3359,0
9,88,3360,0
9,88,3361,0
9,88,3362,0
9,88,3363,0
9,88,3364,0
9,88,3365,0
9,88,3366,0
9,88,3367,0
9,88,3368,0
9,88,3369,0
9,88,3370,0
9,88,3371,0
9,88,3372,0
9,88,3373,0
9,88,3374,0
9,88,3375,0
9,88,3376,0
9,88,3377,0
9,88,3378,0
9,88,3379,0
9,88,3380,0
9,88,3381,0
9,88,3382,0
9,88,3383,0
9,88,3384,0
9,88,3385,0
9,88,3386,0
9,88,3387,0
9,88,3388,0
9,88,3389,0
9,88,3390,0
9,88,3391,0
9,88,3392,0
9,88,3393,0
9,88,3394,0
9,88,3395,0
9,88,3396,0
9,88,3397,0
9,88,3398,0
9,88,3399,0
9,88,3400,0
9,88,3401,0
9,88,3402,0
9,88,3403,0
9,88,3404,0
9,88,3405,0
9,88,3406,0
9,88,3407,0
9,88,3408,0
9,88,3409,0
9,88,3410,0
9,88,3411,0
9,88,3412,0
9,88,3413,0
9,88,3414,0
9,88,3415,0
9,88,3416,0
9,88,3417,0
9,88,3418,0
9,88,3419,0
9,88,3420,0
9,88,3421,0
9,88,3422,0
9,88,3423,0
9,88,3424,0
9,88,3425,0
9,88,3426,0
9,88,3427,0
9,88,3428,0
9,88,3429,0
9,88,3430,0
9,88,3431,0
9,88,3432,0
9,88,3433,0
9,88,3434,0
9,88,3435,0
9,88,3436,0
9,88,3437,0
9,88,3438,0
9,88,3439,0
9,88,3440,0
9,88,3441,0
9,88,3442,0
9,88,3443,0
9,88,3444,0
9,88,3445,0
9,88,3446,0
9,88,3447,0
9,88,3448,0
9,88,3449,0
9,88,3450,0
9,88,3451,0
9,88,3452,0
9,88,3453,0
9,88,3454,0
9,88,3455,0
9,88,3456,0
9,88,3457,0
9,88,3458,0
9,88,3459,0
9,88,3460,0
9,88,3461,0
9,88,3462,0
9,88,3463,0
9,88,3464,0
9,88,3465,0
9,88,3466,0
9,88,3467,0
9,88,3468,0
9,88,3469,0
9,88,3470,0
2,23,1558,0
2,23,1559,0
2,23,1560,0
2,23,1561,0
2,23,1562,0
2,23,1563,0
2,23,1564,0
2,23,1565,0
2,23,1566,0
2,23,1567,0
2,23,1568,0
2,23,1569,0
2,23,1570,0
2,23,1571,0
2,23,1572,0
2,23,1573,0
2,23,1574,0
2,23,1575,0
2,23,1576,0
2,23,1577,0
2,23,1578,0
2,23,1579,0
2,23,1580,0
2,23,1581,0
2,23,1582,0
2,23,1583,0
2,23,1584,0
2,23,1585,0
2,23,1586,0
2,23,1587,0
2,23,1588,0
2,23,1589,0
2,23,1590,0
2,23,1591,0
2,23,1592,0
2,23,1593,0
2,23,1594,0
2,23,1595,0
2,23,1596,0
2,23,1597,0
2,23,1598,0
2,23,1599,0
2,23,1600,0
2,23,1601,0
2,23,1602,0
2,23,1603,0
2,23,1604,0
2,23,1605,0
2,23,1606,111
2,23,1606,113
2,23,1607,106
2,23,1607,107
2,23,1607,113
2,23,1607,1650
2,23,1607,1671
2,23,1607,1680
2,23,1607,726
2,23,1607,1842
2,23,1607,1904
2,23,1607,1916
2,23,1607,2031
2,23,1607,3603
2,23,1607,3862
2,23,1608,0
2,23,1609,0
2,23,1610,0
2,23,1611,0
2,23,1612,113
2,23,1612,3527
2,23,1612,3533
2,23,1612,3720
2,23,1613,108
2,23,1613,113
2,23,1613,1661
2,23,1613,1555
2,23,1614,11
2,23,1614,113
2,23,1614,1662
2,23,1614,1671
2,23,1614,1678
2,23,1614,1688
2,23,1614,1841
2,23,1614,1969
2,23,1614,2336
2,23,1614,2860
2,23,1614,3885
2,23,1614,3922
2,23,1614,3928
2,23,1615,1631
2,23,1615,106
2,23,1615,113
2,23,1615,1697
2,23,1615,1698
2,23,1615,1851
2,23,1615,2931
2,23,1616,113
2,23,1617,0
2,23,1618,0
2,23,1619,0
2,23,1620,113
2,23,1620,1650
2,23,1621,0
2,23,1622,0
2,23,1623,0
2,23,1624,0
2,23,1625,0
2,23,1626,0
2,23,1627,0
2,23,1628,0
2,23,1629,113
2,23,1629,116
2,23,1630,0
2,23,1631,0
2,23,1632,0
2,23,1633,0
2,23,1634,0
2,23,1635,0
2,23,1636,0
2,23,1637,0
2,23,1638,0
2,23,1639,0
2,23,1640,0
2,23,1641,0
2,23,1642,0
2,23,1643,0
2,23,1644,0
2,23,1645,0
2,23,1646,0
2,23,1647,0
2,23,1648,0
2,23,1649,0
2,23,1650,0
2,23,1651,0
2,23,1652,0
2,23,1653,0
2,23,1654,0
2,23,1655,0
2,23,1656,0
2,23,1657,0
2,23,1658,0
2,23,1659,0
2,23,1660,0
2,23,1661,0
3,40,3564,1631
3,40,3564,105
3,40,3564,110
3,40,3565,106
3,40,3565,1655
3,40,3565,119
3,40,3565,3712
3,40,3566,0
3,40,3567,0
3,40,3568,106
3,40,3568,107
3,40,3568,113
3,40,3568,1650
3,40,3568,1671
3,40,3568,1680
3,40,3568,726
3,40,3568,1842
3,40,3568,1904
3,40,3568,1916
3,40,3568,2031
3,40,3568,3603
3,40,3568,3862
3,40,3569,113
3,40,3569,3527
3,40,3569,3533
3,40,3569,3720
3,40,3570,1631
3,40,3570,106
3,40,3570,113
3,40,3570,1697
3,40,3570,1698
3,40,3570,1851
3,40,3570,2931
3,40,3571,113
3,40,3571,116
3,40,3572,11
3,40,3572,113
3,40,3572,1662
3,40,3572,1671
3,40,3572,1678
3,40,3572,1688
3,40,3572,1841
3,40,3572,1969
3,40,3572,2336
3,40,3572,2860
3,40,3572,3885
3,40,3572,3922
3,40,3572,3928
3,40,3573,111
3,40,3573,1661
3,40,3573,535
3,40,3573,2910
3,40,3573,2910
3,40,3574,1631
3,40,3574,112
3,40,3575,1631
3,40,3575,949
3,40,3575,106
3,40,3575,107
3,40,3575,959
3,40,3575,112
3,40,3575,113
3,40,3575,1649
3,40,3575,967
3,40,3575,694
3,40,3575,1671
3,40,3575,1673
3,40,3575,195
3,40,3575,1678
3,40,3575,1684
3,40,3575,1686
3,40,3575,1695
3,40,3575,1697
3,40,3575,1698
3,40,3575,1705
3,40,3575,1005
3,40,3575,1008
3,40,3575,1725
3,40,3575,711
3,40,3575,1736
3,40,3575,1740
3,40,3575,717
3,40,3575,1758
3,40,3575,238
3,40,3575,724
3,40,3575,1819
3,40,3575,1830
3,40,3575,739
3,40,3575,578
3,40,3575,1866
3,40,3575,1869
3,40,3575,1876
3,40,3575,749
3,40,3575,1904
3,40,3575,1915
3,40,3575,1916
3,40,3575,1922
3,40,3575,1939
3,40,3575,1947
3,40,3575,1970
3,40,3575,2003
3,40,3575,2033
3,40,3575,2043
3,40,3575,2230
3,40,3575,2532
3,40,3575,2566
3,40,3575,2572
3,40,3575,2646
3,40,3575,2755
3,40,3575,2755
3,40,3575,2765
3,40,3575,2765
3,40,3575,2879
3,40,3575,2879
3,40,3575,2891
3,40,3575,2891
3,40,3575,2893
3,40,3575,2893
3,40,3575,2925
3,40,3575,2925
3,40,3575,2934
3,40,3575,2934
3,40,3575,2954
3,40,3575,2954
3,40,3575,2997
3,40,3575,2997
3,40,3575,3047
3,40,3575,3047
3,40,3575,3049
3,40,3575,3056
3,40,3575,3068
3,40,3575,3070
3,40,3575,3084
3,40,3575,3098
3,40,3575,3098
3,40,3575,3117
3,40,3575,3117
3,40,3575,3138
3,40,3575,3138
3,40,3575,3145
3,40,3575,3145
3,40,3575,3307
3,40,3575,3307
3,40,3575,3309
3,40,3575,3309
3,40,3575,3310
3,40,3575,3310
3,40,3575,3336
3,40,3575,3336
3,40,3575,3351
3,40,3575,3351
3,40,3575,3352
3,40,3575,3352
3,40,3575,3476
3,40,3575,3476
3,40,3575,3492
3,40,3575,3492
3,40,3575,3526
3,40,3575,3526
3,40,3575,3598
3,40,3575,3598
3,40,3575,3628
3,40,3575,3628
3,40,3575,3636
3,40,3575,3636
3,40,3575,3638
3,40,3575,3638
3,40,3575,3646
3,40,3575,3646
3,40,3575,3842
3,40,3575,3842
3,40,3575,3852
3,40,3575,3852
3,40,3575,3861
3,40,3575,3861
3,40,3575,3871
3,40,3575,3871
3,40,3575,3883
3,40,3575,3883
3,40,3575,3911
3,40,3575,3911
3,40,3575,3913
3,40,3575,3913
3,40,3576,113
3,40,3576,1650
3,40,3577,107
3,40,3577,1660
3,40,3577,1662
3,40,3577,1684
3,40,3577,1805
3,40,3577,2017
3,40,3577,1197
3,40,3577,3732
3,40,3577,3768
3,40,3578,107
3,40,3578,3454
3,40,3578,3455
3,40,3578,3457
3,40,3579,107
3,40,3579,3454
3,40,3579,3455
3,40,3580,1631
3,40,3580,107
3,40,3580,2031
3,40,3581,0
3,40,3582,106
3,40,3582,1849
3,40,3582,1864
3,40,3582,2550
3,40,3582,2808
3,40,3583,106
3,40,3583,1849
3,40,3583,3832
3,40,3583,3857
3,40,3584,106
3,40,3584,739
3,40,3584,1915
3,40,3585,106
3,40,3585,3909
3,40,3585,3912
3,40,3586,106
3,40,3586,1652
3,40,3586,1673
3,40,3587,1631
3,40,3587,106
3,40,3587,3487
3,40,3587,3671
3,40,3588,1631
3,40,3588,106
3,40,3588,739
3,40,3588,3559
3,40,3589,959
3,40,3589,111
3,40,3589,711
3,40,3589,2905
3,40,3589,2910
3,40,3589,2949
3,40,3590,112
3,40,3590,1821
3,40,3590,3487
3,40,3591,112
3,40,3591,1727
3,40,3591,2467
3,40,3591,2801
3,40,3591,3095
3,40,3591,3678
3,40,3592,112
3,40,3592,2018
3,40,3592,2861
3,40,3592,2875
3,40,3593,112
3,40,3593,1669
3,40,3593,1821
3,40,3593,1822
3,40,3593,3127
3,40,3594,1631
3,40,3594,106
3,40,3594,112
3,40,3594,1689
3,40,3595,1669
3,40,3595,1822
3,40,3595,3127
3,40,3596,112
3,40,3596,1727
3,40,3596,1845
3,40,3597,113
3,40,3597,751
3,40,3597,1915
3,40,3597,1916
3,40,3598,113
3,40,3598,2956
3,40,3599,113
3,40,3599,382
3,40,3599,2524
3,40,3599,3841
3,40,3600,113
3,40,3600,2559
3,40,3601,113
3,40,3602,113
3,40,3602,693
3,40,3602,739
3,40,3602,600
3,40,3602,1968
3,40,3602,1520
3,40,3602,1970
3,40,3602,2695
3,40,3602,2698
3,40,3602,2880
3,40,3602,2955
3,40,3602,3046
3,40,3602,3057
3,40,3603,116
3,40,3603,1000
3,40,3603,2780
3,40,3604,116
3,40,3604,699
3,40,3605,116
3,40,3606,1661
3,40,3606,116
3,40,3607,113
3,40,3607,116
3,40,3607,3099
3,40,3608,116
3,40,3609,692
3,40,3609,116
3,40,3609,2288
3,40,3609,2684
3,40,3609,2799
3,40,3609,3141
3,40,3609,3974
3,40,3610,1655
3,40,3610,116
3,40,3611,116
3,40,3612,116
3,40,3612,1752
3,40,3612,1822
3,40,3613,116
3,40,3613,1842
3,40,3614,116
3,40,3614,1778
3,40,3614,2288
3,40,3615,693
3,40,3615,116
3,40,3615,237
3,40,3615,1808
3,40,3615,2688
3,40,3615,3050
3,40,3615,3060
3,40,3615,3064
3,40,3615,3081
3,40,3615,3085
3,40,3616,116
3,40,3616,1898
3,40,3617,694
3,40,3617,116
3,40,3617,2780
3,40,3617,3207
3,40,3617,3246
3,40,3618,116
3,40,3618,118
3,40,3618,513
3,40,3619,116
3,40,3619,3542
3,40,3619,3589
3,40,3620,116
3,40,3621,116
3,40,3621,731
3,40,3622,1631
3,40,3622,116
3,40,3622,1697
3,40,3622,1822
3,40,3622,1979
3,40,3622,2782
3,40,3622,3460
3,40,3622,3472
3,40,3623,116
3,40,3623,1971
3,40,3623,2572
9,88,3471,0
9,88,3472,0
9,88,3473,0
9,88,3474,0
9,88,3475,0
9,88,3476,0
9,88,3477,0
9,88,3478,0
9,88,3479,0
9,88,3480,0
9,88,3481,0
9,88,3482,0
9,88,3483,0
9,88,3484,0
9,88,3485,0
9,88,3486,0
9,88,3487,0
9,88,3488,0
9,88,3489,0
9,88,3490,0
9,88,3491,0
9,88,3492,0
9,88,3493,0
9,88,3494,0
9,88,3495,0
9,88,3496,0
9,88,3497,0
9,88,3498,0
9,88,3499,0
9,88,3500,0
9,88,3501,0
9,88,3502,0
9,88,3503,0
9,88,3504,0
9,88,3505,0
9,88,3506,0
9,88,4008,0
9,88,4009,0
9,88,4010,0
9,88,4011,0
9,88,4012,0
9,88,4013,0
9,88,4014,0
9,88,4015,0
9,88,4016,0
9,88,4017,0
9,88,4018,0
9,88,4019,0
9,88,4020,0
9,88,4021,0
9,88,4022,0
9,88,4023,0
9,88,4024,0
9,88,4025,0
9,88,4026,0
9,88,4027,0
9,88,4028,0
9,88,4029,0
9,88,4030,0
9,88,4031,0
9,88,4032,0
9,88,4033,0
9,88,4034,0
9,88,4035,0
9,88,4036,0
9,88,4037,0
9,88,4038,0
9,88,4039,0
9,88,4040,0
9,88,4041,0
9,88,4042,0
9,88,4043,0
9,88,4044,0
9,88,4045,0
9,88,4046,0
9,88,4047,0
9,88,4048,0
9,88,4049,0
9,88,4050,0
9,88,4051,0
9,88,4052,0
9,88,4053,0
9,88,4054,0
9,88,4055,0
9,88,4056,0
9,88,4057,0
9,88,4058,0
9,88,4059,0
9,88,4060,0
9,88,4061,0
9,88,4062,0
9,88,4063,0
9,88,4064,0
9,88,4065,0
9,88,4066,0
9,88,4067,0
9,88,4068,0
9,88,4069,0
9,88,4070,0
9,88,4071,0
9,88,4072,0
9,88,4073,0
9,88,4074,0
9,88,4075,0
9,88,4076,0
9,88,4077,0
9,88,4078,0
9,88,4079,0
9,88,4080,0
9,88,4081,0
9,88,4082,0
9,88,4083,0
9,88,4084,0
9,88,4085,0
9,88,4086,0
9,88,4087,0
9,88,4088,0
9,88,4089,0
9,88,4090,0
9,88,4091,0
9,88,4092,0
9,88,4093,0
9,88,4094,0
9,88,4095,0
9,88,4096,0
9,88,4097,0
9,88,4098,0
9,88,4099,0
9,88,4100,0
9,88,4101,0
9,88,4102,0
9,88,4103,0
9,88,4104,0
9,88,4105,0
9,88,4106,0
9,88,4107,0
9,88,4108,0
9,88,4109,0
9,88,4110,0
9,88,4111,0
9,88,4112,0
9,88,4113,0
9,88,4114,0
9,88,4115,0
9,88,4116,0
9,88,4117,0
9,88,4118,0
9,88,4119,0
9,88,4120,0
9,88,4121,0
9,88,4122,0
9,88,4123,0
9,88,4124,0
9,88,4125,0
9,88,4126,0
9,88,4127,0
9,88,4128,0
9,88,4129,0
9,88,4130,0
9,88,4131,0
9,88,4132,0
9,88,4133,0
9,88,4134,0
9,88,4135,0
9,88,4136,0
9,88,4137,0
9,88,4138,0
9,88,4139,0
9,88,4140,0
9,88,4141,0
9,88,4142,0
9,88,4143,0
9,88,4144,0
9,88,4145,0
9,88,4146,0
9,88,4147,0
9,88,4148,0
9,88,4149,0
9,88,4150,0
9,88,4151,0
9,88,4152,0
9,88,4153,0
9,88,4154,0
9,88,4155,0
9,88,4156,0
9,88,4157,0
9,88,4158,0
9,88,4159,0
9,88,4160,0
9,88,4161,0
9,88,4162,0
9,88,4163,0
9,88,4164,0
9,88,4165,0
9,88,4166,0
9,88,4167,0
9,88,4168,0
9,88,4169,0
9,88,4170,0
9,88,4171,0
9,88,4172,0
9,88,4173,0
9,88,4174,0
9,88,4175,0
9,88,4176,0
9,88,4177,0
9,88,4178,0
9,88,4179,0
9,88,4180,0
9,88,4181,0
15,139,1296,0
15,139,1297,0
15,139,1298,0
15,139,1299,0
15,139,1300,0
15,139,1301,0
15,139,1302,0
15,139,1303,0
15,139,1304,0
15,139,1305,0
15,139,1306,0
15,139,1307,0
15,139,1308,0
15,139,1309,0
15,139,1310,0
15,139,1311,0
15,139,1312,0
15,139,1313,0
15,139,1314,0
15,139,1315,0
15,139,1316,0
15,139,1317,0
15,139,1318,0
15,139,1319,0
15,139,1320,0
15,139,1321,0
15,139,1322,0
15,139,1323,0
15,139,1324,0
15,139,1325,0
15,139,1326,0
15,139,1327,0
15,139,1328,0
15,139,1329,0
15,139,1330,0
15,139,1331,0
15,139,1332,0
15,139,1333,0
15,139,1334,0
15,139,1335,0
15,139,1336,0
15,139,1337,0
15,139,1338,0
15,139,1339,0
15,139,1340,0
15,139,1341,0
15,139,1342,0
15,139,1343,0
15,139,1344,0
15,139,1345,0
15,139,1346,0
15,139,1347,0
15,139,1348,0
15,139,1349,0
15,139,1350,0
15,139,1351,0
15,139,1352,0
15,139,1353,0
15,139,1354,0
15,139,1355,0
15,139,1356,0
15,139,1357,0
15,139,1358,0
15,139,1359,0
15,139,1360,0
15,139,1361,0
15,139,1362,0
15,139,1363,0
15,139,1364,0
15,139,1365,0
15,139,1366,0
15,139,1367,0
15,139,1368,0
15,139,1369,0
15,139,1370,0
15,139,1371,0
15,139,1372,0
15,139,1373,0
15,139,1374,0
15,139,1375,0
15,139,1376,0
15,139,1377,0
15,139,1378,0
15,139,1379,0
15,139,1380,0
15,139,1381,0
15,139,1382,0
15,139,1383,0
15,139,1384,0
15,139,1385,0
15,139,1386,0
15,139,1387,0
15,139,1388,0
15,139,1389,0
15,139,1390,0
15,139,1391,0
15,139,1392,0
15,139,1393,0
15,139,1394,0
15,139,1395,0
15,139,1396,0
15,139,1397,0
15,139,1398,0
15,139,1399,0
15,139,1400,0
15,139,1401,0
15,139,1402,0
15,139,1403,0
15,139,1404,0
15,139,1405,0
15,139,1406,0
15,139,1407,0
15,139,1408,0
15,139,1409,0
15,139,1410,0
15,139,1411,0
15,139,1412,0
15,139,1413,0
15,139,1414,0
15,139,1415,0
15,139,1416,0
15,139,1417,0
15,139,1418,0
15,139,1419,0
15,139,1420,0
15,139,1421,0
15,139,1422,0
15,139,1423,0
15,139,1424,0
15,139,1425,0
15,139,1426,0
15,139,1427,0
15,139,1428,0
15,139,1429,0
15,139,1430,0
15,139,1431,0
15,139,1432,0
15,139,1433,0
15,139,1434,0
15,139,1435,0
15,139,1436,0
15,139,1437,0
15,139,1438,0
15,139,1439,0
15,139,1440,0
15,139,1441,0
15,139,1442,0
15,139,1443,0
15,139,1444,0
15,139,1445,0
15,139,1446,0
15,139,1447,0
15,139,1448,0
15,139,1449,0
15,139,1450,0
15,139,1451,0
15,139,1452,0
15,139,1453,0
15,139,1454,0
16,156,2088,0
16,156,2089,0
16,156,2090,0
16,156,2091,0
16,156,2092,0
16,156,2093,0
16,156,2094,0
16,156,2095,0
16,156,2096,0
16,156,2097,0
16,156,2098,0
16,156,2099,0
16,156,2100,0
16,156,2101,0
16,156,2102,0
16,156,2103,0
16,156,2104,0
16,156,2105,0
16,156,2106,0
16,156,2107,0
16,156,2108,0
16,156,2109,0
16,156,2110,0
16,156,2111,0
16,156,2112,0
16,156,2113,0
16,156,2114,0
16,156,2115,0
16,156,2116,0
16,156,2117,0
16,156,2118,0
16,156,2119,0
16,156,2120,0
16,156,2121,0
16,156,2122,0
16,156,2123,0
16,156,2124,0
16,156,2125,0
16,156,2126,0
16,156,2127,0
16,156,2128,0
16,156,2129,0
16,156,2130,0
16,156,2131,0
16,156,2132,0
16,156,2133,0
16,156,2134,0
16,156,2135,0
16,156,2136,0
16,156,2137,0
16,156,2138,0
16,156,2139,0
16,156,2140,0
16,156,2141,0
16,156,2142,0
16,156,2143,0
16,156,2144,0
16,156,2145,0
16,156,2146,0
16,156,2147,0
16,156,2148,0
16,156,2149,0
16,156,2150,0
16,156,2151,0
16,156,2152,0
16,156,2153,0
16,156,2154,0
16,156,2155,0
16,156,2156,0
16,156,2157,0
16,156,2158,0
16,156,2159,0
16,156,2160,0
16,156,2161,0
16,156,2162,0
16,156,2163,0
16,156,2164,0
16,156,2165,0
16,156,2166,0
16,156,2167,0
16,156,2168,0
16,156,2169,0
16,156,2170,0
16,156,2171,0
16,156,2172,0
16,156,2173,0
16,156,2174,0
16,156,2175,0
16,156,2176,0
16,156,2177,0
16,156,2178,0
16,156,2179,0
16,156,2180,0
16,156,2181,0
16,156,2182,0
16,156,2183,0
16,156,2184,0
16,156,2185,0
16,156,2186,0
16,156,2187,0
16,156,2188,0
16,156,2189,0
16,156,2190,0
16,156,2191,0
16,156,2192,0
16,156,2193,0
16,156,2194,0
16,156,2195,0
16,156,2196,0
16,156,2197,0
16,156,2198,0
16,156,2199,0
16,156,2200,0
16,156,2201,0
16,156,2202,0
16,156,2203,0
16,156,2204,0
16,156,2205,0
16,156,2206,0
16,156,2207,0
16,156,2208,0
16,156,2209,0
16,156,2210,0
16,156,2211,0
16,156,2212,0
16,156,2213,0
16,156,2214,0
16,156,2215,0
16,156,2216,0
16,156,2217,0
16,156,2218,0
16,156,2219,0
3,40,3624,116
3,40,3624,195
3,40,3624,1971
3,40,3624,2572
3,40,3625,116
3,40,3625,1101
3,40,3625,2301
3,40,3625,2698
3,40,3626,1631
3,40,3626,116
3,40,3626,1737
3,40,3626,233
3,40,3627,116
3,40,3627,1190
3,40,3627,2364
3,40,3627,3612
3,40,3628,116
3,40,3628,2688
3,40,3628,3081
3,40,3629,116
3,40,3629,1752
3,40,3629,1822
3,40,3630,116
3,40,3630,1971
3,40,3630,3753
3,40,3631,116
3,40,3631,1190
3,40,3631,2364
3,40,3632,11
3,40,3632,691
3,40,3632,694
3,40,3632,116
3,40,3632,1678
3,40,3632,533
3,40,3632,1947
3,40,3632,1949
3,40,3632,393
3,40,3632,1975
3,40,3632,2027
3,40,3632,2521
3,40,3632,2572
3,40,3632,3157
3,40,3632,3805
3,40,3632,3812
3,40,3632,3873
3,40,3633,116
3,40,3634,116
3,40,3635,1665
3,40,3635,116
3,40,3635,1676
3,40,3635,1758
3,40,3636,692
3,40,3636,116
3,40,3636,983
3,40,3636,600
3,40,3636,3141
3,40,3636,3938
3,40,3637,1636
3,40,3637,116
3,40,3638,116
3,40,3638,1190
3,40,3638,2364
3,40,3638,3611
3,40,3639,1656
3,40,3639,116
3,40,3639,1986
3,40,3639,3453
3,40,3640,0
3,40,3641,116
3,40,3641,1101
3,40,3641,1929
3,40,3642,0
3,40,3643,0
3,40,3644,116
3,40,3644,1986
3,40,3644,2013
3,40,3644,3453
3,40,3645,694
3,40,3645,116
3,40,3645,1958
3,40,3645,2953
3,40,3645,3436
3,40,3646,116
3,40,3647,116
3,40,3647,2698
3,40,3647,3650
3,40,3648,116
3,40,3648,1689
3,40,3648,545
3,40,3648,1970
3,40,3649,3802
3,40,3649,3867
3,40,3650,0
3,40,3651,0
3,40,3652,0
3,40,3653,1653
3,40,3653,116
3,40,3653,2020
3,40,3653,3468
3,40,3654,0
3,40,3655,0
3,40,3656,0
3,40,3657,0
3,40,3658,0
3,40,3659,0
3,40,3660,116
3,40,3660,1758
3,40,3660,2520
3,40,3661,0
3,40,3662,1631
3,40,3662,113
3,40,3663,0
3,40,3664,0
3,40,3665,113
3,40,3665,1676
3,40,3665,751
3,40,3666,0
3,40,3667,110
