fk_id_crp,fk_id_phases,fk_id_flagship,fk_id_milestone_statuses,fk_id_milestone_status_reason,fk_id_cross_cutting_level_gender,fk_id_cross_cutting_level_youth,fk_id_cross_cutting_level_capdev,fk_id_cross_cutting_level_climate,fk_id_milestone,fk_id_milestone_status_info,fk_id_sdg,fk_id_srf,fk_id_cci
1,6,4,1,0,3,1,3,3,797,82,102,0,3
1,6,4,1,0,3,1,3,3,797,82,104,0,3
1,9,4,1,0,1,1,2,3,1179,708,102,0,3
1,9,4,1,0,1,1,2,3,1179,708,104,0,3
1,6,2,1,0,1,1,1,3,798,201,8,2,0
1,6,2,1,0,1,1,1,3,798,201,12,2,0
1,6,2,1,0,1,1,1,3,798,201,16,2,0
1,6,2,1,0,1,1,1,3,798,201,20,2,0
1,6,2,1,2,1,2,3,3,799,202,8,2,0
1,6,2,1,2,1,2,3,3,799,202,12,2,0
1,6,2,1,2,1,2,3,3,799,202,16,2,0
1,6,2,1,2,1,2,3,3,799,202,20,2,0
1,9,2,1,0,1,1,2,3,1180,727,8,2,0
1,9,2,1,0,1,1,2,3,1180,727,12,2,0
1,9,2,1,0,1,1,2,3,1180,727,16,2,0
1,9,2,1,0,1,1,2,3,1180,727,20,2,0
1,9,2,1,0,2,1,2,3,1181,728,8,2,0
1,9,2,1,0,2,1,2,3,1181,728,12,2,0
1,9,2,1,0,2,1,2,3,1181,728,16,2,0
1,9,2,1,0,2,1,2,3,1181,728,20,2,0
15,142,41,1,0,4,4,2,2,800,54,39,0,15
15,142,41,1,0,4,4,2,2,800,54,41,0,15
15,142,41,1,0,4,4,2,2,800,54,56,0,15
15,142,41,1,0,4,4,2,2,800,54,0,0,0
15,145,41,1,0,1,1,2,2,1182,847,39,0,15
15,145,41,1,0,1,1,2,2,1182,847,41,0,15
15,145,41,1,0,1,1,2,2,1182,847,56,0,15
15,145,41,1,0,1,1,2,2,1182,847,0,0,0
15,142,41,1,0,2,2,2,2,801,55,0,0,0
15,142,41,1,0,2,2,2,2,801,55,39,0,15
15,142,41,1,0,2,2,2,2,801,55,41,0,15
15,142,41,1,0,2,2,2,2,801,55,56,0,15
15,145,41,1,0,1,1,1,4,1183,848,0,0,0
15,145,41,1,0,1,1,1,4,1183,848,39,0,15
15,145,41,1,0,1,1,1,4,1183,848,41,0,15
15,145,41,1,0,1,1,1,4,1183,848,56,0,15
15,145,41,1,0,3,1,1,4,1184,849,0,0,0
15,145,41,1,0,3,1,1,4,1184,849,39,0,15
15,145,41,1,0,3,1,1,4,1184,849,41,0,15
15,145,41,1,0,3,1,1,4,1184,849,56,0,15
15,142,42,1,0,1,3,3,3,802,138,71,0,2
15,142,42,1,0,1,3,3,3,802,138,81,0,2
15,142,42,1,0,1,3,3,3,802,138,94,0,2
15,142,42,1,0,1,3,3,3,802,138,95,0,2
15,142,42,1,0,1,3,3,3,802,138,96,0,2
15,142,42,1,0,1,3,3,3,802,138,98,0,2
15,142,42,1,0,1,3,3,3,802,138,105,0,2
15,142,42,1,0,1,3,3,3,802,138,29,11,0
15,142,42,1,0,1,3,3,3,802,138,33,11,0
15,145,42,1,0,1,1,3,1,1185,861,71,0,2
15,145,42,1,0,1,1,3,1,1185,861,81,0,2
15,145,42,1,0,1,1,3,1,1185,861,94,0,2
15,145,42,1,0,1,1,3,1,1185,861,95,0,2
15,145,42,1,0,1,1,3,1,1185,861,96,0,2
15,145,42,1,0,1,1,3,1,1185,861,98,0,2
15,145,42,1,0,1,1,3,1,1185,861,105,0,2
15,145,42,1,0,1,1,3,1,1185,861,29,11,0
15,145,42,1,0,1,1,3,1,1185,861,33,11,0
15,145,42,2,1,1,1,3,2,1186,862,71,0,2
15,145,42,2,1,1,1,3,2,1186,862,81,0,2
15,145,42,2,1,1,1,3,2,1186,862,94,0,2
15,145,42,2,1,1,1,3,2,1186,862,95,0,2
15,145,42,2,1,1,1,3,2,1186,862,96,0,2
15,145,42,2,1,1,1,3,2,1186,862,98,0,2
15,145,42,2,1,1,1,3,2,1186,862,105,0,2
15,145,42,2,1,1,1,3,2,1186,862,29,11,0
15,145,42,2,1,1,1,3,2,1186,862,33,11,0
15,145,42,1,0,1,1,2,2,1187,863,71,0,2
15,145,42,1,0,1,1,2,2,1187,863,81,0,2
15,145,42,1,0,1,1,2,2,1187,863,94,0,2
15,145,42,1,0,1,1,2,2,1187,863,95,0,2
15,145,42,1,0,1,1,2,2,1187,863,96,0,2
15,145,42,1,0,1,1,2,2,1187,863,98,0,2
15,145,42,1,0,1,1,2,2,1187,863,105,0,2
15,145,42,1,0,1,1,2,2,1187,863,29,11,0
15,145,42,1,0,1,1,2,2,1187,863,33,11,0
15,145,42,2,4,1,1,3,2,1188,864,71,0,2
15,145,42,2,4,1,1,3,2,1188,864,81,0,2
15,145,42,2,4,1,1,3,2,1188,864,94,0,2
15,145,42,2,4,1,1,3,2,1188,864,95,0,2
15,145,42,2,4,1,1,3,2,1188,864,96,0,2
15,145,42,2,4,1,1,3,2,1188,864,98,0,2
15,145,42,2,4,1,1,3,2,1188,864,105,0,2
15,145,42,2,4,1,1,3,2,1188,864,29,11,0
15,145,42,2,4,1,1,3,2,1188,864,33,11,0
15,142,42,1,0,4,4,3,3,803,139,29,11,0
15,142,42,1,0,4,4,3,3,803,139,33,11,0
15,142,42,1,0,4,4,3,3,804,140,29,11,0
15,142,42,1,0,4,4,3,3,804,140,33,11,0
15,145,42,2,4,1,1,3,2,1189,865,29,11,0
15,145,42,2,4,1,1,3,2,1189,865,33,11,0
15,145,42,2,3,1,1,2,2,1190,866,29,11,0
15,145,42,2,3,1,1,2,2,1190,866,33,11,0
15,145,42,2,0,1,1,2,1,1191,867,29,11,0
15,145,42,2,0,1,1,2,1,1191,867,33,11,0
15,142,43,1,0,4,4,1,3,805,65,71,0,2
15,142,43,1,0,4,4,1,3,805,65,81,0,2
15,142,43,1,0,4,4,1,3,805,65,94,0,2
15,142,43,1,0,4,4,1,3,805,65,95,0,2
15,142,43,1,0,4,4,1,3,805,65,96,0,2
15,142,43,1,0,4,4,1,3,805,65,98,0,2
15,142,43,1,0,4,4,1,3,805,65,105,0,2
15,145,43,2,2,1,2,2,1,1192,1012,71,0,2
15,145,43,2,2,1,2,2,1,1192,1012,81,0,2
15,145,43,2,2,1,2,2,1,1192,1012,94,0,2
15,145,43,2,2,1,2,2,1,1192,1012,95,0,2
15,145,43,2,2,1,2,2,1,1192,1012,96,0,2
15,145,43,2,2,1,2,2,1,1192,1012,98,0,2
15,145,43,2,2,1,2,2,1,1192,1012,105,0,2
15,142,43,2,3,2,1,2,1,806,59,71,0,2
15,142,43,2,3,2,1,2,1,806,59,81,0,2
15,142,43,2,3,2,1,2,1,806,59,94,0,2
15,142,43,2,3,2,1,2,1,806,59,95,0,2
15,142,43,2,3,2,1,2,1,806,59,96,0,2
15,142,43,2,3,2,1,2,1,806,59,98,0,2
15,142,43,2,3,2,1,2,1,806,59,105,0,2
15,145,43,1,0,1,1,2,2,1193,1013,71,0,2
15,145,43,1,0,1,1,2,2,1193,1013,81,0,2
15,145,43,1,0,1,1,2,2,1193,1013,94,0,2
15,145,43,1,0,1,1,2,2,1193,1013,95,0,2
15,145,43,1,0,1,1,2,2,1193,1013,96,0,2
15,145,43,1,0,1,1,2,2,1193,1013,98,0,2
15,145,43,1,0,1,1,2,2,1193,1013,105,0,2
1,6,3,1,0,2,1,3,2,807,164,0,0,9
1,6,3,1,0,3,2,2,2,808,165,0,0,9
1,6,3,1,0,2,1,2,2,809,166,0,0,9
1,9,3,1,0,2,1,3,3,1194,729,0,0,9
1,9,3,1,0,2,2,2,3,1195,730,0,0,9
15,145,44,2,7,4,4,3,2,1196,905,71,0,2
15,145,44,2,7,4,4,3,2,1196,905,81,0,2
15,145,44,2,7,4,4,3,2,1196,905,94,0,2
15,145,44,2,7,4,4,3,2,1196,905,95,0,2
15,145,44,2,7,4,4,3,2,1196,905,96,0,2
15,145,44,2,7,4,4,3,2,1196,905,98,0,2
15,145,44,2,7,4,4,3,2,1196,905,105,0,2
15,142,44,1,0,2,1,2,2,810,106,71,0,2
15,142,44,1,0,2,1,2,2,810,106,81,0,2
15,142,44,1,0,2,1,2,2,810,106,94,0,2
15,142,44,1,0,2,1,2,2,810,106,95,0,2
15,142,44,1,0,2,1,2,2,810,106,96,0,2
15,142,44,1,0,2,1,2,2,810,106,98,0,2
15,142,44,1,0,2,1,2,2,810,106,105,0,2
15,142,43,1,0,4,1,2,3,811,60,65,9,0
15,142,43,1,0,4,1,2,3,811,60,66,9,0
15,142,43,1,0,4,1,2,3,811,60,29,11,0
15,142,43,1,0,4,1,2,3,811,60,33,11,0
15,145,43,1,0,1,1,2,2,1197,1014,65,9,0
15,145,43,1,0,1,1,2,2,1197,1014,66,9,0
15,145,43,1,0,1,1,2,2,1197,1014,29,11,0
15,145,43,1,0,1,1,2,2,1197,1014,33,11,0
15,145,43,2,3,1,1,2,2,1198,1015,101,0,4
15,145,43,2,3,1,1,2,2,1198,1015,103,0,4
15,142,43,1,0,2,1,2,1,812,61,8,2,0
15,142,43,1,0,2,1,2,1,812,61,12,2,0
15,142,43,1,0,2,1,2,1,812,61,16,2,0
15,142,43,1,0,2,1,2,1,812,61,20,2,0
15,145,43,2,6,1,1,1,1,1199,1016,8,2,0
15,145,43,2,6,1,1,1,1,1199,1016,12,2,0
15,145,43,2,6,1,1,1,1,1199,1016,16,2,0
15,145,43,2,6,1,1,1,1,1199,1016,20,2,0
15,145,43,2,2,1,1,2,1,1200,1017,8,2,0
15,145,43,2,2,1,1,2,1,1200,1017,12,2,0
15,145,43,2,2,1,1,2,1,1200,1017,16,2,0
15,145,43,2,2,1,1,2,1,1200,1017,20,2,0
15,145,43,2,2,1,1,2,1,1200,1017,47,0,12
15,145,43,2,2,1,1,2,1,1200,1017,55,0,12
15,142,43,2,4,2,2,2,1,813,62,8,2,0
15,142,43,2,4,2,2,2,1,813,62,12,2,0
15,142,43,2,4,2,2,2,1,813,62,16,2,0
15,142,43,2,4,2,2,2,1,813,62,20,2,0
15,142,43,2,4,2,2,2,1,813,62,47,0,12
15,142,43,2,4,2,2,2,1,813,62,55,0,12
15,145,43,3,2,4,4,4,4,1201,1018,47,0,12
15,145,43,3,2,4,4,4,4,1201,1018,55,0,12
15,142,43,2,2,2,1,1,1,814,63,47,0,12
15,142,43,2,2,2,1,1,1,814,63,55,0,12
1,6,3,1,0,2,1,2,2,815,167,23,0,11
1,6,3,1,0,2,1,2,2,815,167,48,0,11
1,9,3,4,6,3,2,3,3,1202,731,23,0,11
1,9,3,4,6,3,2,3,3,1202,731,48,0,11
15,145,43,2,2,1,1,2,2,1203,1019,65,9,0
15,145,43,2,2,1,1,2,2,1203,1019,66,9,0
15,142,43,1,0,2,1,1,2,816,64,65,9,0
15,142,43,1,0,2,1,1,2,816,64,66,9,0
15,145,43,3,2,2,2,2,2,1204,1020,65,9,0
15,145,43,3,2,2,2,2,2,1204,1020,66,9,0
15,142,44,1,0,2,2,2,2,817,107,28,10,0
15,142,44,1,0,2,2,2,2,817,107,32,10,0
15,142,44,1,0,2,2,2,2,817,107,40,0,16
15,142,44,1,0,2,2,2,2,817,107,42,0,16
15,142,44,1,0,2,2,2,2,817,107,57,0,16
15,142,44,1,0,2,2,2,2,817,107,58,0,16
15,142,44,1,0,2,2,2,2,817,107,47,0,12
15,142,44,1,0,2,2,2,2,817,107,55,0,12
15,145,44,2,7,2,2,1,1,1205,906,28,10,0
15,145,44,2,7,2,2,1,1,1205,906,32,10,0
15,145,44,2,7,2,2,1,1,1205,906,40,0,16
15,145,44,2,7,2,2,1,1,1205,906,42,0,16
15,145,44,2,7,2,2,1,1,1205,906,57,0,16
15,145,44,2,7,2,2,1,1,1205,906,58,0,16
15,145,44,2,7,2,2,1,1,1205,906,47,0,12
15,145,44,2,7,2,2,1,1,1205,906,55,0,12
15,142,44,2,6,2,1,2,2,818,108,28,10,0
15,142,44,2,6,2,1,2,2,818,108,32,10,0
15,142,44,2,6,2,1,2,2,818,108,40,0,16
15,142,44,2,6,2,1,2,2,818,108,42,0,16
15,142,44,2,6,2,1,2,2,818,108,57,0,16
15,142,44,2,6,2,1,2,2,818,108,58,0,16
15,142,44,2,6,2,1,2,2,818,108,47,0,12
15,142,44,2,6,2,1,2,2,818,108,55,0,12
15,145,44,1,0,1,1,3,2,1206,907,28,10,0
15,145,44,1,0,1,1,3,2,1206,907,32,10,0
15,145,44,1,0,1,1,3,2,1206,907,40,0,16
15,145,44,1,0,1,1,3,2,1206,907,42,0,16
15,145,44,1,0,1,1,3,2,1206,907,57,0,16
15,145,44,1,0,1,1,3,2,1206,907,58,0,16
15,145,44,1,0,1,1,3,2,1206,907,47,0,12
15,145,44,1,0,1,1,3,2,1206,907,55,0,12
15,142,44,1,0,2,1,2,2,819,109,2,13,0
15,142,44,1,0,2,1,2,2,819,109,5,13,0
15,142,44,1,0,2,1,2,2,819,109,64,13,0
15,145,44,1,0,2,2,2,1,1207,908,2,13,0
15,145,44,1,0,2,2,2,1,1207,908,5,13,0
15,145,44,1,0,2,2,2,1,1207,908,64,13,0
1,6,3,1,0,4,4,3,2,820,168,102,0,3
1,6,3,1,0,4,4,3,2,820,168,104,0,3
1,6,3,1,0,4,4,3,2,821,169,102,0,3
1,6,3,1,0,4,4,3,2,821,169,104,0,3
1,9,3,1,0,2,4,3,3,1208,732,102,0,3
1,9,3,1,0,2,4,3,3,1208,732,104,0,3
1,9,3,1,0,1,1,3,3,1209,733,102,0,3
1,9,3,1,0,1,1,3,3,1209,733,104,0,3
16,159,45,1,0,1,1,2,2,822,105,39,0,15
16,159,45,1,0,1,1,2,2,822,105,41,0,15
16,159,45,1,0,1,1,2,2,822,105,56,0,15
16,162,45,1,0,4,4,2,2,1210,1005,39,0,15
16,162,45,1,0,4,4,2,2,1210,1005,41,0,15
16,162,45,1,0,4,4,2,2,1210,1005,56,0,15
16,162,45,1,0,3,2,2,1,1211,1031,39,0,15
16,162,45,1,0,3,2,2,1,1211,1031,41,0,15
16,162,45,1,0,3,2,2,1,1211,1031,56,0,15
16,159,45,1,0,2,2,2,2,823,57,39,0,15
16,159,45,1,0,2,2,2,2,823,57,41,0,15
16,159,45,1,0,2,2,2,2,823,57,56,0,15
16,162,45,1,0,2,1,2,2,1212,1006,39,0,15
16,162,45,1,0,2,1,2,2,1212,1006,41,0,15
16,162,45,1,0,2,1,2,2,1212,1006,56,0,15
16,162,45,1,0,1,1,2,1,1213,1032,23,0,11
16,162,45,1,0,1,1,2,1,1213,1032,48,0,11
16,162,45,1,0,1,1,2,1,1213,1032,39,0,15
16,162,45,1,0,1,1,2,1,1213,1032,41,0,15
16,162,45,1,0,1,1,2,1,1213,1032,56,0,15
16,159,45,1,0,2,1,2,1,824,58,23,0,11
16,159,45,1,0,2,1,2,1,824,58,48,0,11
16,159,45,1,0,2,1,2,1,824,58,39,0,15
16,159,45,1,0,2,1,2,1,824,58,41,0,15
16,159,45,1,0,2,1,2,1,824,58,56,0,15
1,6,3,1,0,3,1,3,2,825,170,63,8,0
1,6,3,1,0,3,1,3,2,825,170,87,8,0
1,9,3,4,3,1,1,2,3,1214,734,63,8,0
1,9,3,4,3,1,1,2,3,1214,734,87,8,0
1,6,3,2,3,1,1,3,2,826,171,63,8,0
1,6,3,2,3,1,1,3,2,826,171,87,8,0
1,9,3,1,0,1,1,2,3,1215,735,63,8,0
1,9,3,1,0,1,1,2,3,1215,735,87,8,0
1,9,3,1,0,1,1,2,3,1216,736,63,8,0
1,9,3,1,0,1,1,2,3,1216,736,87,8,0
16,162,46,2,2,1,1,2,2,1217,834,29,11,0
16,162,46,2,2,1,1,2,2,1217,834,33,11,0
16,162,46,2,2,1,1,2,2,1217,834,71,0,2
16,162,46,2,2,1,1,2,2,1217,834,81,0,2
16,162,46,2,2,1,1,2,2,1217,834,94,0,2
16,162,46,2,2,1,1,2,2,1217,834,95,0,2
16,162,46,2,2,1,1,2,2,1217,834,96,0,2
16,162,46,2,2,1,1,2,2,1217,834,98,0,2
16,162,46,2,2,1,1,2,2,1217,834,105,0,2
16,162,46,2,2,1,1,1,1,1218,835,29,11,0
16,162,46,2,2,1,1,1,1,1218,835,33,11,0
16,162,46,2,2,1,1,1,1,1218,835,71,0,2
16,162,46,2,2,1,1,1,1,1218,835,81,0,2
16,162,46,2,2,1,1,1,1,1218,835,94,0,2
16,162,46,2,2,1,1,1,1,1218,835,95,0,2
16,162,46,2,2,1,1,1,1,1218,835,96,0,2
16,162,46,2,2,1,1,1,1,1218,835,98,0,2
16,162,46,2,2,1,1,1,1,1218,835,105,0,2
16,159,46,2,1,4,4,3,3,827,134,29,11,0
16,159,46,2,1,4,4,3,3,827,134,33,11,0
16,159,46,2,1,4,4,3,3,827,134,71,0,2
16,159,46,2,1,4,4,3,3,827,134,81,0,2
16,159,46,2,1,4,4,3,3,827,134,94,0,2
16,159,46,2,1,4,4,3,3,827,134,95,0,2
16,159,46,2,1,4,4,3,3,827,134,96,0,2
16,159,46,2,1,4,4,3,3,827,134,98,0,2
16,159,46,2,1,4,4,3,3,827,134,105,0,2
16,159,46,1,0,4,4,3,3,828,135,29,11,0
16,159,46,1,0,4,4,3,3,828,135,33,11,0
16,159,46,1,0,4,4,3,3,828,135,71,0,2
16,159,46,1,0,4,4,3,3,828,135,81,0,2
16,159,46,1,0,4,4,3,3,828,135,94,0,2
16,159,46,1,0,4,4,3,3,828,135,95,0,2
16,159,46,1,0,4,4,3,3,828,135,96,0,2
16,159,46,1,0,4,4,3,3,828,135,98,0,2
16,159,46,1,0,4,4,3,3,828,135,105,0,2
16,159,46,1,0,1,1,3,3,829,136,29,11,0
16,159,46,1,0,1,1,3,3,829,136,33,11,0
16,159,46,1,0,1,1,3,3,829,136,71,0,2
16,159,46,1,0,1,1,3,3,829,136,81,0,2
16,159,46,1,0,1,1,3,3,829,136,94,0,2
16,159,46,1,0,1,1,3,3,829,136,95,0,2
16,159,46,1,0,1,1,3,3,829,136,96,0,2
16,159,46,1,0,1,1,3,3,829,136,98,0,2
16,159,46,1,0,1,1,3,3,829,136,105,0,2
16,162,46,1,0,1,1,2,2,1219,832,29,11,0
16,162,46,1,0,1,1,2,2,1219,832,33,11,0
16,162,46,1,0,1,1,2,2,1219,832,71,0,2
16,162,46,1,0,1,1,2,2,1219,832,81,0,2
16,162,46,1,0,1,1,2,2,1219,832,94,0,2
16,162,46,1,0,1,1,2,2,1219,832,95,0,2
16,162,46,1,0,1,1,2,2,1219,832,96,0,2
16,162,46,1,0,1,1,2,2,1219,832,98,0,2
16,162,46,1,0,1,1,2,2,1219,832,105,0,2
16,162,46,2,2,1,1,2,2,1220,833,29,11,0
16,162,46,2,2,1,1,2,2,1220,833,33,11,0
16,162,46,2,2,1,1,2,2,1220,833,71,0,2
16,162,46,2,2,1,1,2,2,1220,833,81,0,2
16,162,46,2,2,1,1,2,2,1220,833,94,0,2
16,162,46,2,2,1,1,2,2,1220,833,95,0,2
16,162,46,2,2,1,1,2,2,1220,833,96,0,2
16,162,46,2,2,1,1,2,2,1220,833,98,0,2
16,162,46,2,2,1,1,2,2,1220,833,105,0,2
16,162,46,2,4,1,1,1,1,1221,837,29,11,0
16,162,46,2,4,1,1,1,1,1221,837,33,11,0
16,162,46,2,4,1,1,1,1,1222,838,29,11,0
16,162,46,2,4,1,1,1,1,1222,838,33,11,0
16,159,46,1,0,4,4,3,2,830,137,29,11,0
16,159,46,1,0,4,4,3,2,830,137,33,11,0
16,162,46,2,4,1,1,1,1,1223,836,29,11,0
16,162,46,2,4,1,1,1,1,1223,836,33,11,0
16,162,47,1,0,1,1,3,3,1224,1033,71,0,2
16,162,47,1,0,1,1,3,3,1224,1033,81,0,2
16,162,47,1,0,1,1,3,3,1224,1033,94,0,2
16,162,47,1,0,1,1,3,3,1224,1033,95,0,2
16,162,47,1,0,1,1,3,3,1224,1033,96,0,2
16,162,47,1,0,1,1,3,3,1224,1033,98,0,2
16,162,47,1,0,1,1,3,3,1224,1033,105,0,2
16,162,47,1,0,1,1,3,3,1224,1033,39,0,15
16,162,47,1,0,1,1,3,3,1224,1033,41,0,15
16,162,47,1,0,1,1,3,3,1224,1033,56,0,15
16,162,47,1,0,1,1,3,3,1224,1033,101,0,4
16,162,47,1,0,1,1,3,3,1224,1033,103,0,4
16,159,47,2,2,1,1,2,1,831,113,71,0,2
16,159,47,2,2,1,1,2,1,831,113,81,0,2
16,159,47,2,2,1,1,2,1,831,113,94,0,2
16,159,47,2,2,1,1,2,1,831,113,95,0,2
16,159,47,2,2,1,1,2,1,831,113,96,0,2
16,159,47,2,2,1,1,2,1,831,113,98,0,2
16,159,47,2,2,1,1,2,1,831,113,105,0,2
16,159,47,2,2,1,1,2,1,831,113,39,0,15
16,159,47,2,2,1,1,2,1,831,113,41,0,15
16,159,47,2,2,1,1,2,1,831,113,56,0,15
16,159,47,2,2,1,1,2,1,831,113,101,0,4
16,159,47,2,2,1,1,2,1,831,113,103,0,4
16,162,47,1,0,1,1,3,1,1225,1034,65,9,0
16,162,47,1,0,1,1,3,1,1225,1034,66,9,0
16,162,47,1,0,1,1,3,1,1225,1034,8,2,0
16,162,47,1,0,1,1,3,1,1225,1034,12,2,0
16,162,47,1,0,1,1,3,1,1225,1034,16,2,0
16,162,47,1,0,1,1,3,1,1225,1034,20,2,0
16,159,47,1,6,1,1,3,1,832,114,65,9,0
16,159,47,1,6,1,1,3,1,832,114,66,9,0
16,159,47,1,6,1,1,3,1,832,114,8,2,0
16,159,47,1,6,1,1,3,1,832,114,12,2,0
16,159,47,1,6,1,1,3,1,832,114,16,2,0
16,159,47,1,6,1,1,3,1,832,114,20,2,0
16,162,47,1,0,1,1,2,2,1226,1035,65,9,0
16,162,47,1,0,1,1,2,2,1226,1035,66,9,0
16,162,47,1,0,1,1,2,2,1226,1035,9,0,6
16,162,47,1,0,1,1,2,2,1226,1035,13,0,6
16,162,47,1,0,1,1,2,2,1226,1035,17,0,6
16,162,47,1,0,1,1,2,2,1226,1035,21,0,6
16,162,47,1,0,1,1,2,2,1226,1035,80,0,6
16,162,47,1,0,1,1,2,2,1226,1035,101,0,4
16,162,47,1,0,1,1,2,2,1226,1035,103,0,4
16,159,47,1,0,1,1,2,2,833,115,65,9,0
16,159,47,1,0,1,1,2,2,833,115,66,9,0
16,159,47,1,0,1,1,2,2,833,115,9,0,6
16,159,47,1,0,1,1,2,2,833,115,13,0,6
16,159,47,1,0,1,1,2,2,833,115,17,0,6
16,159,47,1,0,1,1,2,2,833,115,21,0,6
16,159,47,1,0,1,1,2,2,833,115,80,0,6
16,159,47,1,0,1,1,2,2,833,115,101,0,4
16,159,47,1,0,1,1,2,2,833,115,103,0,4
16,159,47,1,0,2,1,1,2,834,116,24,14,0
16,159,47,1,0,2,1,1,2,834,116,28,10,0
16,159,47,1,0,2,1,1,2,834,116,32,10,0
16,162,47,1,0,1,1,3,2,1227,879,24,14,0
16,162,47,1,0,1,1,3,2,1227,879,28,10,0
16,162,47,1,0,1,1,3,2,1227,879,32,10,0
1,6,1,1,0,1,1,2,2,835,141,1,3,0
1,6,1,1,0,1,1,2,2,835,141,4,3,0
1,6,1,1,0,1,1,2,2,835,141,26,3,0
1,6,1,1,0,1,1,2,2,835,141,30,3,0
1,6,1,4,6,1,2,2,2,836,142,1,3,0
1,6,1,4,6,1,2,2,2,836,142,4,3,0
1,6,1,4,6,1,2,2,2,836,142,26,3,0
1,6,1,4,6,1,2,2,2,836,142,30,3,0
1,9,1,1,0,2,1,1,3,1228,937,1,3,0
1,9,1,1,0,2,1,1,3,1228,937,4,3,0
1,9,1,1,0,2,1,1,3,1228,937,26,3,0
1,9,1,1,0,2,1,1,3,1228,937,30,3,0
16,162,47,1,0,1,1,2,1,1229,1036,24,14,0
16,159,47,1,0,3,2,2,1,837,117,24,14,0
16,159,47,2,4,1,1,2,1,838,118,24,14,0
16,162,47,1,0,1,1,3,3,1230,880,8,2,0
16,162,47,1,0,1,1,3,3,1230,880,12,2,0
16,162,47,1,0,1,1,3,3,1230,880,16,2,0
16,162,47,1,0,1,1,3,3,1230,880,20,2,0
16,162,47,1,0,2,2,3,3,1231,881,8,2,0
16,162,47,1,0,2,2,3,3,1231,881,12,2,0
16,162,47,1,0,2,2,3,3,1231,881,16,2,0
16,162,47,1,0,2,2,3,3,1231,881,20,2,0
16,162,48,1,0,2,2,1,1,1232,898,28,10,0
16,162,48,1,0,2,2,1,1,1232,898,32,10,0
16,162,48,1,0,2,2,1,1,1232,898,47,0,12
16,162,48,1,0,2,2,1,1,1232,898,55,0,12
16,159,48,2,6,1,1,2,2,839,153,9,0,6
16,159,48,2,6,1,1,2,2,839,153,13,0,6
16,159,48,2,6,1,1,2,2,839,153,17,0,6
16,159,48,2,6,1,1,2,2,839,153,21,0,6
16,159,48,2,6,1,1,2,2,839,153,80,0,6
16,159,48,2,6,1,1,2,2,839,153,2,13,0
16,159,48,2,6,1,1,2,2,839,153,5,13,0
16,159,48,2,6,1,1,2,2,839,153,64,13,0
16,159,48,2,7,1,1,2,2,840,154,9,0,6
16,159,48,2,7,1,1,2,2,840,154,13,0,6
16,159,48,2,7,1,1,2,2,840,154,17,0,6
16,159,48,2,7,1,1,2,2,840,154,21,0,6
16,159,48,2,7,1,1,2,2,840,154,80,0,6
16,159,48,2,7,1,1,2,2,840,154,2,13,0
16,159,48,2,7,1,1,2,2,840,154,5,13,0
16,159,48,2,7,1,1,2,2,840,154,64,13,0
16,159,48,2,4,1,1,2,2,841,155,9,0,6
16,159,48,2,4,1,1,2,2,841,155,13,0,6
16,159,48,2,4,1,1,2,2,841,155,17,0,6
16,159,48,2,4,1,1,2,2,841,155,21,0,6
16,159,48,2,4,1,1,2,2,841,155,80,0,6
16,159,48,2,4,1,1,2,2,841,155,2,13,0
16,159,48,2,4,1,1,2,2,841,155,5,13,0
16,159,48,2,4,1,1,2,2,841,155,64,13,0
16,162,48,1,0,1,1,1,1,1233,899,9,0,6
16,162,48,1,0,1,1,1,1,1233,899,13,0,6
16,162,48,1,0,1,1,1,1,1233,899,17,0,6
16,162,48,1,0,1,1,1,1,1233,899,21,0,6
16,162,48,1,0,1,1,1,1,1233,899,80,0,6
16,162,48,1,0,1,1,1,1,1233,899,2,13,0
16,162,48,1,0,1,1,1,1,1233,899,5,13,0
16,162,48,1,0,1,1,1,1,1233,899,64,13,0
15,142,44,1,7,2,2,2,2,842,110,39,0,15
15,142,44,1,7,2,2,2,2,842,110,41,0,15
15,142,44,1,7,2,2,2,2,842,110,56,0,15
15,145,44,1,0,1,1,3,2,1234,909,39,0,15
15,145,44,1,0,1,1,3,2,1234,909,41,0,15
15,145,44,1,0,1,1,3,2,1234,909,56,0,15
1,6,1,1,0,2,2,2,2,843,143,9,0,6
1,6,1,1,0,2,2,2,2,843,143,13,0,6
1,6,1,1,0,2,2,2,2,843,143,17,0,6
1,6,1,1,0,2,2,2,2,843,143,21,0,6
1,6,1,1,0,2,2,2,2,843,143,80,0,6
1,9,1,1,0,1,1,2,3,1235,938,9,0,6
1,9,1,1,0,1,1,2,3,1235,938,13,0,6
1,9,1,1,0,1,1,2,3,1235,938,17,0,6
1,9,1,1,0,1,1,2,3,1235,938,21,0,6
1,9,1,1,0,1,1,2,3,1235,938,80,0,6
1,9,1,1,0,2,1,2,3,1236,939,9,0,6
1,9,1,1,0,2,1,2,3,1236,939,13,0,6
1,9,1,1,0,2,1,2,3,1236,939,17,0,6
1,9,1,1,0,2,1,2,3,1236,939,21,0,6
1,9,1,1,0,2,1,2,3,1236,939,80,0,6
16,162,48,1,0,1,2,1,1,1237,901,39,0,15
16,162,48,1,0,1,2,1,1,1237,901,41,0,15
16,162,48,1,0,1,2,1,1,1237,901,56,0,15
