fk_id_crp,fk_id_phases,fk_id_flagship,fk_id_cci,fk_id_srf,fk_id_sdg,fk_id_gender_level,fk_id_youth_level,fk_id_capdev_level,fk_id_climate_level,fk_id_risk_level,fk_id_main_risk,fk_id_milestone_level_change,fk_id_powb_outcome,fk_id_powb_milestone
1,4,4,3,0,102,0,0,0,0,0,0,0,30,30
1,4,4,3,0,104,0,0,0,0,0,0,0,30,30
1,4,4,0,16,62,0,0,0,0,0,0,0,31,31
1,4,4,0,16,70,0,0,0,0,0,0,0,31,31
1,4,4,7,0,73,0,0,0,0,0,0,0,32,32
1,4,4,7,0,75,0,0,0,0,0,0,0,32,32
1,4,4,7,0,77,0,0,0,0,0,0,0,32,32
1,4,4,10,0,3,0,0,0,0,0,0,0,33,33
1,4,4,10,0,6,0,0,0,0,0,0,0,33,33
1,4,4,5,0,0,0,0,0,0,0,0,0,34,34
1,4,2,3,0,102,0,0,0,0,0,0,0,35,35
1,4,2,3,0,104,0,0,0,0,0,0,0,35,35
1,4,2,10,0,3,0,0,0,0,0,0,0,36,36
1,4,2,10,0,6,0,0,0,0,0,0,0,36,36
1,4,2,0,3,1,0,0,0,0,0,0,0,37,37
1,4,2,0,3,4,0,0,0,0,0,0,0,37,37
1,4,2,0,3,26,0,0,0,0,0,0,0,37,37
1,4,2,0,3,30,0,0,0,0,0,0,0,37,37
1,4,2,7,0,73,0,0,0,0,0,0,0,38,38
1,4,2,7,0,75,0,0,0,0,0,0,0,38,38
1,4,2,7,0,77,0,0,0,0,0,0,0,38,38
1,4,2,0,2,8,0,0,0,0,0,0,0,39,39
1,4,2,0,2,12,0,0,0,0,0,0,0,39,39
1,4,2,0,2,16,0,0,0,0,0,0,0,39,39
1,4,2,0,2,20,0,0,0,0,0,0,0,39,39
1,4,3,0,22,89,0,0,0,0,0,0,0,40,40
1,4,3,0,22,91,0,0,0,0,0,0,0,40,40
1,4,3,0,22,92,0,0,0,0,0,0,0,40,40
1,4,3,0,30,36,0,0,0,0,0,0,0,41,41
1,4,3,0,30,83,0,0,0,0,0,0,0,41,41
1,4,3,11,0,23,0,0,0,0,0,0,0,42,42
1,4,3,11,0,48,0,0,0,0,0,0,0,42,42
1,4,3,3,0,102,0,0,0,0,0,0,0,43,43
1,4,3,3,0,104,0,0,0,0,0,0,0,43,43
1,4,3,0,8,63,0,0,0,0,0,0,0,44,44
1,4,3,0,8,87,0,0,0,0,0,0,0,44,44
1,4,1,3,0,102,0,0,0,0,0,0,0,45,45
1,4,1,3,0,104,0,0,0,0,0,0,0,45,45
1,4,1,10,0,3,0,0,0,0,0,0,0,46,46
1,4,1,10,0,6,0,0,0,0,0,0,0,46,46
1,4,1,6,0,9,0,0,0,0,0,0,0,47,47
1,4,1,6,0,13,0,0,0,0,0,0,0,47,47
1,4,1,6,0,17,0,0,0,0,0,0,0,47,47
1,4,1,6,0,21,0,0,0,0,0,0,0,47,47
1,4,1,6,0,80,0,0,0,0,0,0,0,47,47
1,4,1,0,3,1,0,0,0,0,0,0,0,48,48
1,4,1,0,3,4,0,0,0,0,0,0,0,48,48
1,4,1,0,3,26,0,0,0,0,0,0,0,48,48
1,4,1,0,3,30,0,0,0,0,0,0,0,48,48
1,4,1,5,0,0,0,0,0,0,0,0,0,49,49
2,21,5,16,0,40,0,0,0,0,0,0,0,148,145
2,21,5,16,0,42,0,0,0,0,0,0,0,148,145
2,21,5,16,0,57,0,0,0,0,0,0,0,148,145
2,21,5,16,0,58,0,0,0,0,0,0,0,148,145
2,21,5,7,0,73,0,0,0,0,0,0,0,149,146
2,21,5,7,0,75,0,0,0,0,0,0,0,149,146
2,21,5,7,0,77,0,0,0,0,0,0,0,149,146
2,21,5,0,10,28,0,0,0,0,0,0,0,150,147
2,21,5,0,10,32,0,0,0,0,0,0,0,150,147
2,21,5,13,0,74,0,0,0,0,0,0,0,151,148
2,21,5,13,0,76,0,0,0,0,0,0,0,151,148
2,21,5,13,0,78,0,0,0,0,0,0,0,151,148
2,21,5,13,0,100,0,0,0,0,0,0,0,151,148
2,21,6,0,6,59,0,0,0,0,0,0,0,152,149
2,21,6,13,0,74,0,0,0,0,0,0,0,153,150
2,21,6,13,0,76,0,0,0,0,0,0,0,153,150
2,21,6,13,0,78,0,0,0,0,0,0,0,153,150
2,21,6,13,0,100,0,0,0,0,0,0,0,153,150
2,21,6,13,0,74,0,0,0,0,0,0,0,154,151
2,21,6,13,0,76,0,0,0,0,0,0,0,154,151
2,21,6,13,0,78,0,0,0,0,0,0,0,154,151
2,21,6,13,0,100,0,0,0,0,0,0,0,154,151
2,21,7,0,6,59,0,0,0,0,0,0,0,155,151
2,21,7,13,0,74,0,0,0,0,0,0,0,156,152
2,21,7,13,0,76,0,0,0,0,0,0,0,156,152
2,21,7,13,0,78,0,0,0,0,0,0,0,156,152
2,21,7,13,0,100,0,0,0,0,0,0,0,156,152
2,21,7,0,4,27,0,0,0,0,0,0,0,157,153
2,21,7,0,4,31,0,0,0,0,0,0,0,157,153
2,21,7,0,4,43,0,0,0,0,0,0,0,157,153
2,21,7,0,4,60,0,0,0,0,0,0,0,157,153
2,21,7,0,3,1,0,0,0,0,0,0,0,158,154
2,21,7,0,3,4,0,0,0,0,0,0,0,158,154
2,21,7,0,3,26,0,0,0,0,0,0,0,158,154
2,21,7,0,3,30,0,0,0,0,0,0,0,158,154
2,21,7,2,0,71,0,0,0,0,0,0,0,159,155
2,21,7,2,0,81,0,0,0,0,0,0,0,159,155
2,21,7,2,0,94,0,0,0,0,0,0,0,159,155
2,21,7,2,0,95,0,0,0,0,0,0,0,159,155
2,21,7,2,0,96,0,0,0,0,0,0,0,159,155
2,21,7,2,0,98,0,0,0,0,0,0,0,159,155
2,21,7,2,0,105,0,0,0,0,0,0,0,159,155
2,21,7,0,9,65,0,0,0,0,0,0,0,160,156
2,21,7,0,9,66,0,0,0,0,0,0,0,160,156
2,21,8,0,15,25,0,0,0,0,0,0,0,161,157
2,21,8,14,0,10,0,0,0,0,0,0,0,162,158
2,21,8,14,0,14,0,0,0,0,0,0,0,162,158
2,21,8,14,0,18,0,0,0,0,0,0,0,162,158
2,21,8,14,0,22,0,0,0,0,0,0,0,162,158
2,21,9,13,0,74,0,0,0,0,0,0,0,163,159
2,21,9,13,0,76,0,0,0,0,0,0,0,163,159
2,21,9,13,0,78,0,0,0,0,0,0,0,163,159
2,21,9,13,0,100,0,0,0,0,0,0,0,163,159
2,21,9,0,25,34,0,0,0,0,0,0,0,164,160
2,21,9,0,25,86,0,0,0,0,0,0,0,164,160
2,21,9,0,13,2,0,0,0,0,0,0,0,165,160
2,21,9,0,13,5,0,0,0,0,0,0,0,165,160
2,21,9,0,13,64,0,0,0,0,0,0,0,165,160
2,21,10,13,0,74,0,0,0,0,0,0,0,166,161
2,21,10,13,0,76,0,0,0,0,0,0,0,166,161
2,21,10,13,0,78,0,0,0,0,0,0,0,166,161
2,21,10,13,0,100,0,0,0,0,0,0,0,166,161
2,21,10,1,0,72,0,0,0,0,0,0,0,167,162
2,21,10,1,0,82,0,0,0,0,0,0,0,167,162
2,21,10,1,0,97,0,0,0,0,0,0,0,167,162
2,21,10,1,0,99,0,0,0,0,0,0,0,167,162
2,21,10,1,0,106,0,0,0,0,0,0,0,167,162
2,21,10,10,0,3,0,0,0,0,0,0,0,168,163
2,21,10,10,0,6,0,0,0,0,0,0,0,168,163
3,38,11,0,28,84,0,0,0,0,0,0,0,246,238
3,38,11,0,30,36,0,0,0,0,0,0,0,247,239
3,38,11,0,30,83,0,0,0,0,0,0,0,247,239
3,38,11,16,0,40,0,0,0,0,0,0,0,248,240
3,38,11,16,0,42,0,0,0,0,0,0,0,248,240
3,38,11,16,0,57,0,0,0,0,0,0,0,248,240
3,38,11,16,0,58,0,0,0,0,0,0,0,248,240
3,38,12,0,2,8,0,0,0,0,0,0,0,249,241
3,38,12,0,2,12,0,0,0,0,0,0,0,249,241
3,38,12,0,2,16,0,0,0,0,0,0,0,249,241
3,38,12,0,2,20,0,0,0,0,0,0,0,249,241
3,38,12,0,26,35,0,0,0,0,0,0,0,250,242
3,38,12,0,26,51,0,0,0,0,0,0,0,250,242
3,38,12,0,26,52,0,0,0,0,0,0,0,250,242
3,38,12,0,26,53,0,0,0,0,0,0,0,250,242
3,38,12,0,26,68,0,0,0,0,0,0,0,250,242
3,38,13,13,0,74,0,0,0,0,0,0,0,251,243
3,38,13,13,0,76,0,0,0,0,0,0,0,251,243
3,38,13,13,0,78,0,0,0,0,0,0,0,251,243
3,38,13,13,0,100,0,0,0,0,0,0,0,251,243
3,38,13,3,0,102,0,0,0,0,0,0,0,252,244
3,38,13,3,0,104,0,0,0,0,0,0,0,252,244
3,38,14,6,0,9,0,0,0,0,0,0,0,253,245
3,38,14,6,0,13,0,0,0,0,0,0,0,253,245
3,38,14,6,0,17,0,0,0,0,0,0,0,253,245
3,38,14,6,0,21,0,0,0,0,0,0,0,253,245
3,38,14,6,0,80,0,0,0,0,0,0,0,253,245
3,38,14,0,25,34,0,0,0,0,0,0,0,254,246
3,38,14,0,25,86,0,0,0,0,0,0,0,254,246
3,38,15,3,0,102,0,0,0,0,0,0,0,255,247
3,38,15,3,0,104,0,0,0,0,0,0,0,255,247
3,38,15,0,26,35,0,0,0,0,0,0,0,256,248
3,38,15,0,26,51,0,0,0,0,0,0,0,256,248
3,38,15,0,26,52,0,0,0,0,0,0,0,256,248
3,38,15,0,26,53,0,0,0,0,0,0,0,256,248
3,38,15,0,26,68,0,0,0,0,0,0,0,256,248
4,55,17,0,14,24,0,0,0,0,0,0,0,9,10
4,55,18,0,4,27,0,0,0,0,0,0,0,10,11
4,55,18,0,4,31,0,0,0,0,0,0,0,10,11
4,55,18,0,4,43,0,0,0,0,0,0,0,10,11
4,55,18,0,4,60,0,0,0,0,0,0,0,10,11
4,55,18,0,17,44,0,0,0,0,0,0,0,10,11
4,55,18,0,17,45,0,0,0,0,0,0,0,10,11
4,55,18,0,17,46,0,0,0,0,0,0,0,10,11
4,55,18,0,17,67,0,0,0,0,0,0,0,10,11
4,55,18,0,18,0,0,0,0,0,0,0,0,10,11
4,55,18,10,0,3,0,0,0,0,0,0,0,10,11
4,55,18,10,0,6,0,0,0,0,0,0,0,10,11
4,55,18,15,0,39,0,0,0,0,0,0,0,10,11
4,55,18,15,0,41,0,0,0,0,0,0,0,10,11
4,55,18,15,0,56,0,0,0,0,0,0,0,10,11
4,55,18,2,0,71,0,0,0,0,0,0,0,10,11
4,55,18,2,0,81,0,0,0,0,0,0,0,10,11
4,55,18,2,0,94,0,0,0,0,0,0,0,10,11
4,55,18,2,0,95,0,0,0,0,0,0,0,10,11
4,55,18,2,0,96,0,0,0,0,0,0,0,10,11
4,55,18,2,0,98,0,0,0,0,0,0,0,10,11
4,55,18,2,0,105,0,0,0,0,0,0,0,10,11
4,55,18,1,0,72,0,0,0,0,0,0,0,10,11
4,55,18,1,0,82,0,0,0,0,0,0,0,10,11
4,55,18,1,0,97,0,0,0,0,0,0,0,10,11
4,55,18,1,0,99,0,0,0,0,0,0,0,10,11
4,55,18,1,0,106,0,0,0,0,0,0,0,10,11
4,55,18,0,4,27,0,0,0,0,0,0,0,11,12
4,55,18,0,4,31,0,0,0,0,0,0,0,11,12
4,55,18,0,4,43,0,0,0,0,0,0,0,11,12
4,55,18,0,4,60,0,0,0,0,0,0,0,11,12
4,55,18,0,17,44,0,0,0,0,0,0,0,11,12
4,55,18,0,17,45,0,0,0,0,0,0,0,11,12
4,55,18,0,17,46,0,0,0,0,0,0,0,11,12
4,55,18,0,17,67,0,0,0,0,0,0,0,11,12
4,55,18,0,18,0,0,0,0,0,0,0,0,11,12
4,55,18,10,0,3,0,0,0,0,0,0,0,11,12
4,55,18,10,0,6,0,0,0,0,0,0,0,11,12
4,55,18,15,0,39,0,0,0,0,0,0,0,11,12
4,55,18,15,0,41,0,0,0,0,0,0,0,11,12
4,55,18,15,0,56,0,0,0,0,0,0,0,11,12
4,55,18,2,0,71,0,0,0,0,0,0,0,11,12
4,55,18,2,0,81,0,0,0,0,0,0,0,11,12
4,55,18,2,0,94,0,0,0,0,0,0,0,11,12
4,55,18,2,0,95,0,0,0,0,0,0,0,11,12
4,55,18,2,0,96,0,0,0,0,0,0,0,11,12
4,55,18,2,0,98,0,0,0,0,0,0,0,11,12
4,55,18,2,0,105,0,0,0,0,0,0,0,11,12
4,55,18,1,0,72,0,0,0,0,0,0,0,11,12
4,55,18,1,0,82,0,0,0,0,0,0,0,11,12
4,55,18,1,0,97,0,0,0,0,0,0,0,11,12
4,55,18,1,0,99,0,0,0,0,0,0,0,11,12
4,55,18,1,0,106,0,0,0,0,0,0,0,11,12
4,55,18,0,4,27,0,0,0,0,0,0,0,12,13
4,55,18,0,4,31,0,0,0,0,0,0,0,12,13
4,55,18,0,4,43,0,0,0,0,0,0,0,12,13
4,55,18,0,4,60,0,0,0,0,0,0,0,12,13
4,55,18,0,17,44,0,0,0,0,0,0,0,12,13
4,55,18,0,17,45,0,0,0,0,0,0,0,12,13
4,55,18,0,17,46,0,0,0,0,0,0,0,12,13
4,55,18,0,17,67,0,0,0,0,0,0,0,12,13
4,55,18,0,18,0,0,0,0,0,0,0,0,12,13
4,55,18,10,0,3,0,0,0,0,0,0,0,12,13
4,55,18,10,0,6,0,0,0,0,0,0,0,12,13
4,55,18,15,0,39,0,0,0,0,0,0,0,12,13
4,55,18,15,0,41,0,0,0,0,0,0,0,12,13
4,55,18,15,0,56,0,0,0,0,0,0,0,12,13
4,55,18,2,0,71,0,0,0,0,0,0,0,12,13
4,55,18,2,0,81,0,0,0,0,0,0,0,12,13
4,55,18,2,0,94,0,0,0,0,0,0,0,12,13
4,55,18,2,0,95,0,0,0,0,0,0,0,12,13
4,55,18,2,0,96,0,0,0,0,0,0,0,12,13
4,55,18,2,0,98,0,0,0,0,0,0,0,12,13
4,55,18,2,0,105,0,0,0,0,0,0,0,12,13
4,55,18,1,0,72,0,0,0,0,0,0,0,12,13
4,55,18,1,0,82,0,0,0,0,0,0,0,12,13
4,55,18,1,0,97,0,0,0,0,0,0,0,12,13
4,55,18,1,0,99,0,0,0,0,0,0,0,12,13
4,55,18,1,0,106,0,0,0,0,0,0,0,12,13
4,55,19,0,6,59,0,0,0,0,0,0,0,13,14
4,55,19,0,14,24,0,0,0,0,0,0,0,13,14
4,55,19,0,15,25,0,0,0,0,0,0,0,13,14
4,55,19,0,16,62,0,0,0,0,0,0,0,13,14
4,55,19,0,16,70,0,0,0,0,0,0,0,13,14
4,55,19,10,0,3,0,0,0,0,0,0,0,13,14
4,55,19,10,0,6,0,0,0,0,0,0,0,13,14
4,55,19,11,0,23,0,0,0,0,0,0,0,13,14
4,55,19,11,0,48,0,0,0,0,0,0,0,13,14
4,55,19,0,14,24,0,0,0,0,0,0,0,14,15
4,55,19,0,15,25,0,0,0,0,0,0,0,14,15
4,55,19,0,16,62,0,0,0,0,0,0,0,14,15
4,55,19,0,16,70,0,0,0,0,0,0,0,14,15
4,55,19,5,0,0,0,0,0,0,0,0,0,14,15
4,55,19,10,0,3,0,0,0,0,0,0,0,14,15
4,55,19,10,0,6,0,0,0,0,0,0,0,14,15
4,55,19,11,0,23,0,0,0,0,0,0,0,14,15
4,55,19,11,0,48,0,0,0,0,0,0,0,14,15
4,55,19,13,0,74,0,0,0,0,0,0,0,14,15
4,55,19,13,0,76,0,0,0,0,0,0,0,14,15
4,55,19,13,0,78,0,0,0,0,0,0,0,14,15
4,55,19,13,0,100,0,0,0,0,0,0,0,14,15
4,55,19,0,6,59,0,0,0,0,0,0,0,15,16
4,55,19,0,14,24,0,0,0,0,0,0,0,15,16
4,55,19,0,15,25,0,0,0,0,0,0,0,15,16
4,55,19,0,16,62,0,0,0,0,0,0,0,15,16
4,55,19,0,16,70,0,0,0,0,0,0,0,15,16
4,55,19,10,0,3,0,0,0,0,0,0,0,15,16
4,55,19,10,0,6,0,0,0,0,0,0,0,15,16
4,55,19,11,0,23,0,0,0,0,0,0,0,15,16
4,55,19,11,0,48,0,0,0,0,0,0,0,15,16
4,55,19,16,0,40,0,0,0,0,0,0,0,15,16
4,55,19,16,0,42,0,0,0,0,0,0,0,15,16
4,55,19,16,0,57,0,0,0,0,0,0,0,15,16
4,55,19,16,0,58,0,0,0,0,0,0,0,15,16
4,55,19,2,0,71,0,0,0,0,0,0,0,15,16
4,55,19,2,0,81,0,0,0,0,0,0,0,15,16
4,55,19,2,0,94,0,0,0,0,0,0,0,15,16
4,55,19,2,0,95,0,0,0,0,0,0,0,15,16
4,55,19,2,0,96,0,0,0,0,0,0,0,15,16
4,55,19,2,0,98,0,0,0,0,0,0,0,15,16
4,55,19,2,0,105,0,0,0,0,0,0,0,15,16
4,55,19,3,0,102,0,0,0,0,0,0,0,15,16
4,55,19,3,0,104,0,0,0,0,0,0,0,15,16
4,55,19,2,0,71,0,0,0,0,0,0,0,16,16
4,55,19,2,0,81,0,0,0,0,0,0,0,16,16
4,55,19,2,0,94,0,0,0,0,0,0,0,16,16
4,55,19,2,0,95,0,0,0,0,0,0,0,16,16
4,55,19,2,0,96,0,0,0,0,0,0,0,16,16
4,55,19,2,0,98,0,0,0,0,0,0,0,16,16
4,55,19,2,0,105,0,0,0,0,0,0,0,16,16
4,55,19,1,0,72,0,0,0,0,0,0,0,16,16
4,55,19,1,0,82,0,0,0,0,0,0,0,16,16
4,55,19,1,0,97,0,0,0,0,0,0,0,16,16
4,55,19,1,0,99,0,0,0,0,0,0,0,16,16
4,55,19,1,0,106,0,0,0,0,0,0,0,16,16
4,55,19,3,0,102,0,0,0,0,0,0,0,16,16
4,55,19,3,0,104,0,0,0,0,0,0,0,16,16
4,55,19,15,0,39,0,0,0,0,0,0,0,17,17
4,55,19,15,0,41,0,0,0,0,0,0,0,17,17
4,55,19,15,0,56,0,0,0,0,0,0,0,17,17
4,55,19,2,0,71,0,0,0,0,0,0,0,17,17
4,55,19,2,0,81,0,0,0,0,0,0,0,17,17
4,55,19,2,0,94,0,0,0,0,0,0,0,17,17
4,55,19,2,0,95,0,0,0,0,0,0,0,17,17
4,55,19,2,0,96,0,0,0,0,0,0,0,17,17
4,55,19,2,0,98,0,0,0,0,0,0,0,17,17
4,55,19,2,0,105,0,0,0,0,0,0,0,17,17
4,55,19,1,0,72,0,0,0,0,0,0,0,17,17
4,55,19,1,0,82,0,0,0,0,0,0,0,17,17
4,55,19,1,0,97,0,0,0,0,0,0,0,17,17
4,55,19,1,0,99,0,0,0,0,0,0,0,17,17
4,55,19,1,0,106,0,0,0,0,0,0,0,17,17
4,55,19,4,0,101,0,0,0,0,0,0,0,17,17
4,55,19,4,0,103,0,0,0,0,0,0,0,17,17
4,55,19,3,0,102,0,0,0,0,0,0,0,17,17
4,55,19,3,0,104,0,0,0,0,0,0,0,17,17
4,55,20,0,20,0,0,0,0,0,0,0,0,18,18
4,55,20,0,28,84,0,0,0,0,0,0,0,18,18
4,55,20,0,29,79,0,0,0,0,0,0,0,18,18
4,55,20,11,0,23,0,0,0,0,0,0,0,18,18
4,55,20,11,0,48,0,0,0,0,0,0,0,18,18
4,55,20,14,0,10,0,0,0,0,0,0,0,18,18
4,55,20,14,0,14,0,0,0,0,0,0,0,18,18
4,55,20,14,0,18,0,0,0,0,0,0,0,18,18
4,55,20,14,0,22,0,0,0,0,0,0,0,18,18
4,55,20,0,21,0,0,0,0,0,0,0,0,19,19
4,55,20,0,28,84,0,0,0,0,0,0,0,19,19
4,55,20,0,29,79,0,0,0,0,0,0,0,19,19
4,55,20,11,0,23,0,0,0,0,0,0,0,19,19
4,55,20,11,0,48,0,0,0,0,0,0,0,19,19
4,55,16,13,0,74,0,0,0,0,0,0,0,1,1
4,55,16,13,0,76,0,0,0,0,0,0,0,1,1
4,55,16,13,0,78,0,0,0,0,0,0,0,1,1
4,55,16,13,0,100,0,0,0,0,0,0,0,1,1
4,55,20,0,20,0,0,0,0,0,0,0,0,20,20
4,55,20,0,21,0,0,0,0,0,0,0,0,20,20
4,55,20,2,0,71,0,0,0,0,0,0,0,20,20
4,55,20,2,0,81,0,0,0,0,0,0,0,20,20
4,55,20,2,0,94,0,0,0,0,0,0,0,20,20
4,55,20,2,0,95,0,0,0,0,0,0,0,20,20
4,55,20,2,0,96,0,0,0,0,0,0,0,20,20
4,55,20,2,0,98,0,0,0,0,0,0,0,20,20
4,55,20,2,0,105,0,0,0,0,0,0,0,20,20
4,55,20,1,0,72,0,0,0,0,0,0,0,20,20
4,55,20,1,0,82,0,0,0,0,0,0,0,20,20
4,55,20,1,0,97,0,0,0,0,0,0,0,20,20
4,55,20,1,0,99,0,0,0,0,0,0,0,20,20
4,55,20,1,0,106,0,0,0,0,0,0,0,20,20
4,55,20,0,20,0,0,0,0,0,0,0,0,21,21
4,55,20,0,21,0,0,0,0,0,0,0,0,21,21
4,55,20,2,0,71,0,0,0,0,0,0,0,21,21
4,55,20,2,0,81,0,0,0,0,0,0,0,21,21
4,55,20,2,0,94,0,0,0,0,0,0,0,21,21
4,55,20,2,0,95,0,0,0,0,0,0,0,21,21
4,55,20,2,0,96,0,0,0,0,0,0,0,21,21
4,55,20,2,0,98,0,0,0,0,0,0,0,21,21
4,55,20,2,0,105,0,0,0,0,0,0,0,21,21
4,55,20,1,0,72,0,0,0,0,0,0,0,21,21
4,55,20,1,0,82,0,0,0,0,0,0,0,21,21
4,55,20,1,0,97,0,0,0,0,0,0,0,21,21
4,55,20,1,0,99,0,0,0,0,0,0,0,21,21
4,55,20,1,0,106,0,0,0,0,0,0,0,21,21
4,55,16,11,0,23,0,0,0,0,0,0,0,1,2
4,55,16,11,0,48,0,0,0,0,0,0,0,1,2
4,55,16,2,0,71,0,0,0,0,0,0,0,1,2
4,55,16,2,0,81,0,0,0,0,0,0,0,1,2
4,55,16,2,0,94,0,0,0,0,0,0,0,1,2
4,55,16,2,0,95,0,0,0,0,0,0,0,1,2
4,55,16,2,0,96,0,0,0,0,0,0,0,1,2
4,55,16,2,0,98,0,0,0,0,0,0,0,1,2
4,55,16,2,0,105,0,0,0,0,0,0,0,1,2
4,55,16,1,0,72,0,0,0,0,0,0,0,1,2
4,55,16,1,0,82,0,0,0,0,0,0,0,1,2
4,55,16,1,0,97,0,0,0,0,0,0,0,1,2
4,55,16,1,0,99,0,0,0,0,0,0,0,1,2
4,55,16,1,0,106,0,0,0,0,0,0,0,1,2
4,55,16,4,0,101,0,0,0,0,0,0,0,1,2
4,55,16,4,0,103,0,0,0,0,0,0,0,1,2
4,55,16,2,0,71,0,0,0,0,0,0,0,2,3
4,55,16,2,0,81,0,0,0,0,0,0,0,2,3
4,55,16,2,0,94,0,0,0,0,0,0,0,2,3
4,55,16,2,0,95,0,0,0,0,0,0,0,2,3
4,55,16,2,0,96,0,0,0,0,0,0,0,2,3
4,55,16,2,0,98,0,0,0,0,0,0,0,2,3
4,55,16,2,0,105,0,0,0,0,0,0,0,2,3
4,55,16,4,0,101,0,0,0,0,0,0,0,2,3
4,55,16,4,0,103,0,0,0,0,0,0,0,2,3
4,55,16,0,14,24,0,0,0,0,0,0,0,3,4
4,55,16,0,15,25,0,0,0,0,0,0,0,3,4
4,55,16,0,16,62,0,0,0,0,0,0,0,3,4
4,55,16,0,16,70,0,0,0,0,0,0,0,3,4
4,55,16,0,14,24,0,0,0,0,0,0,0,4,5
4,55,16,0,15,25,0,0,0,0,0,0,0,4,5
4,55,16,0,16,62,0,0,0,0,0,0,0,4,5
4,55,16,0,16,70,0,0,0,0,0,0,0,4,5
4,55,16,11,0,23,0,0,0,0,0,0,0,4,5
4,55,16,11,0,48,0,0,0,0,0,0,0,4,5
4,55,16,2,0,71,0,0,0,0,0,0,0,4,5
4,55,16,2,0,81,0,0,0,0,0,0,0,4,5
4,55,16,2,0,94,0,0,0,0,0,0,0,4,5
4,55,16,2,0,95,0,0,0,0,0,0,0,4,5
4,55,16,2,0,96,0,0,0,0,0,0,0,4,5
4,55,16,2,0,98,0,0,0,0,0,0,0,4,5
4,55,16,2,0,105,0,0,0,0,0,0,0,4,5
4,55,17,16,0,40,0,0,0,0,0,0,0,5,6
4,55,17,16,0,42,0,0,0,0,0,0,0,5,6
4,55,17,16,0,57,0,0,0,0,0,0,0,5,6
4,55,17,16,0,58,0,0,0,0,0,0,0,5,6
4,55,17,2,0,71,0,0,0,0,0,0,0,5,6
4,55,17,2,0,81,0,0,0,0,0,0,0,5,6
4,55,17,2,0,94,0,0,0,0,0,0,0,5,6
4,55,17,2,0,95,0,0,0,0,0,0,0,5,6
4,55,17,2,0,96,0,0,0,0,0,0,0,5,6
4,55,17,2,0,98,0,0,0,0,0,0,0,5,6
4,55,17,2,0,105,0,0,0,0,0,0,0,5,6
4,55,17,13,0,74,0,0,0,0,0,0,0,6,7
4,55,17,13,0,76,0,0,0,0,0,0,0,6,7
4,55,17,13,0,78,0,0,0,0,0,0,0,6,7
4,55,17,13,0,100,0,0,0,0,0,0,0,6,7
4,55,17,0,15,25,0,0,0,0,0,0,0,7,8
4,55,17,11,0,23,0,0,0,0,0,0,0,7,8
4,55,17,11,0,48,0,0,0,0,0,0,0,7,8
4,55,17,16,0,40,0,0,0,0,0,0,0,7,8
4,55,17,16,0,42,0,0,0,0,0,0,0,7,8
4,55,17,16,0,57,0,0,0,0,0,0,0,7,8
4,55,17,16,0,58,0,0,0,0,0,0,0,7,8
4,55,17,0,10,28,0,0,0,0,0,0,0,8,9
4,55,17,0,10,32,0,0,0,0,0,0,0,8,9
5,72,21,0,12,37,0,0,0,0,0,0,0,103,101
5,72,21,0,12,38,0,0,0,0,0,0,0,103,101
5,72,21,0,10,28,0,0,0,0,0,0,0,104,102
5,72,21,0,10,32,0,0,0,0,0,0,0,104,102
5,72,21,12,0,47,0,0,0,0,0,0,0,105,103
5,72,21,12,0,55,0,0,0,0,0,0,0,105,103
5,72,21,0,6,59,0,0,0,0,0,0,0,106,104
5,72,21,0,10,28,0,0,0,0,0,0,0,107,105
5,72,21,0,10,32,0,0,0,0,0,0,0,107,105
5,72,22,0,20,0,0,0,0,0,0,0,0,108,106
5,72,22,0,10,28,0,0,0,0,0,0,0,109,107
5,72,22,0,10,32,0,0,0,0,0,0,0,109,107
5,72,22,0,17,44,0,0,0,0,0,0,0,110,108
5,72,22,0,17,45,0,0,0,0,0,0,0,110,108
5,72,22,0,17,46,0,0,0,0,0,0,0,110,108
5,72,22,0,17,67,0,0,0,0,0,0,0,110,108
5,72,22,0,10,28,0,0,0,0,0,0,0,111,109
5,72,22,0,10,32,0,0,0,0,0,0,0,111,109
5,72,22,0,10,28,0,0,0,0,0,0,0,112,110
5,72,22,0,10,32,0,0,0,0,0,0,0,112,110
5,72,23,0,10,28,0,0,0,0,0,0,0,113,111
5,72,23,0,10,32,0,0,0,0,0,0,0,113,111
5,72,23,0,10,28,0,0,0,0,0,0,0,114,112
5,72,23,0,10,32,0,0,0,0,0,0,0,114,112
5,72,23,0,10,28,0,0,0,0,0,0,0,115,113
5,72,23,0,10,32,0,0,0,0,0,0,0,115,113
5,72,23,0,10,28,0,0,0,0,0,0,0,116,114
5,72,23,0,10,32,0,0,0,0,0,0,0,116,114
5,72,23,0,8,63,0,0,0,0,0,0,0,117,115
5,72,23,0,8,87,0,0,0,0,0,0,0,117,115
5,72,23,0,8,63,0,0,0,0,0,0,0,118,116
5,72,23,0,8,87,0,0,0,0,0,0,0,118,116
5,72,24,0,25,34,0,0,0,0,0,0,0,119,117
5,72,24,0,25,86,0,0,0,0,0,0,0,119,117
5,72,24,0,26,35,0,0,0,0,0,0,0,120,118
5,72,24,0,26,51,0,0,0,0,0,0,0,120,118
5,72,24,0,26,52,0,0,0,0,0,0,0,120,118
5,72,24,0,26,53,0,0,0,0,0,0,0,120,118
