attention_score;news_total;blog_total;policy_total;twitter_total;facebook_total;mendeley_total;fk_id_crp;fk_id_phases;fk_id_altmetrics_info
8;0;1;0;1;0;0;5;71;318
8;0;1;0;2;0;0;5;71;319
8;0;1;0;2;0;0;5;71;321
8;0;2;0;2;0;0;5;71;322
8;0;1;0;2;0;0;5;71;323
8;0;1;0;1;0;0;5;71;326
8;0;1;0;1;0;0;5;71;327
8;0;1;0;1;0;0;5;71;330
8;0;2;0;1;0;0;5;71;332
8;0;1;0;1;0;0;5;71;333
8;0;1;0;1;0;0;5;71;334
8;0;2;0;1;0;0;5;71;335
8;0;1;0;3;0;0;5;71;336
8;0;1;0;1;0;0;5;71;337
8;0;1;0;3;0;0;5;71;338
8;0;1;0;1;0;0;5;71;339
8;0;1;0;2;0;0;5;71;340
8;0;1;0;1;0;0;5;71;344
8;0;1;0;1;0;0;5;71;346
8;0;1;0;1;0;0;5;71;348
8;0;1;0;2;0;0;5;71;349
8;0;1;0;1;0;0;5;71;351
8;0;2;0;1;0;0;5;71;353
8;0;1;0;4;0;0;5;71;354
8;0;1;0;1;0;0;5;71;356
8;0;1;0;2;0;0;5;71;357
8;0;1;0;3;0;0;5;71;358
8;0;1;0;2;0;0;5;71;362
8;0;1;0;3;0;0;5;71;363
8;0;1;0;2;0;0;5;71;364
8;0;1;0;1;0;0;5;71;366
8;0;1;0;2;0;0;5;71;367
6;0;1;0;0;0;0;5;71;385
6;0;1;0;0;0;0;5;71;388
6;0;2;0;0;0;0;5;71;389
6;0;2;0;0;0;0;5;71;392
6;0;2;0;0;0;0;5;71;393
6;0;1;0;0;0;0;5;71;394
6;0;2;0;0;0;0;5;71;395
6;0;1;0;0;0;0;5;71;396
6;0;1;0;0;0;0;5;71;397
6;0;1;0;0;0;0;5;71;399
6;0;1;0;0;0;0;5;71;400
6;0;0;0;17;0;7;5;71;401
6;0;1;0;0;0;0;5;71;402
6;0;1;0;0;0;0;5;71;404
6;0;1;0;0;0;0;5;71;407
6;0;1;0;0;0;0;5;71;408
6;0;1;0;0;0;0;5;71;409
6;0;1;0;0;0;0;5;71;411
6;0;1;0;0;0;0;5;71;413
6;0;1;0;0;0;0;5;71;416
6;0;1;0;0;0;0;5;71;418
6;0;1;0;0;0;0;5;71;419
6;0;1;0;0;0;0;5;71;420
6;0;1;0;0;0;0;5;71;423
6;0;1;0;0;0;0;5;71;424
6;0;1;0;0;0;0;5;71;426
6;0;1;0;0;0;0;5;71;427
6;0;2;0;0;0;0;5;71;428
6;0;1;0;0;0;0;5;71;429
6;0;1;0;0;0;0;5;71;433
6;0;1;0;0;0;0;5;71;436
4;0;0;0;9;0;0;5;71;481
3;0;0;0;4;0;0;5;71;496
3;0;0;0;4;0;0;5;71;521
3;0;0;0;5;0;0;5;71;530
2;0;0;0;2;0;0;5;71;559
2;0;0;0;7;0;17;5;71;560
2;0;0;0;7;0;11;5;71;568
2;0;0;0;5;0;0;5;71;569
2;0;0;0;4;0;0;5;71;570
2;0;0;0;4;0;1;5;71;571
2;0;0;0;4;0;0;5;71;581
2;0;0;0;7;0;9;5;71;582
2;0;0;0;2;0;0;5;71;586
2;0;0;0;4;0;0;5;71;587
1;0;0;0;3;0;0;5;71;608
1;0;0;0;1;0;5;5;71;624
1;0;0;0;1;0;0;5;71;632
1;0;0;0;1;0;0;5;71;660
1;0;0;0;3;0;7;5;71;662
1;0;0;0;1;0;0;5;71;676
1;0;0;0;1;0;0;5;71;710
1;0;0;0;1;0;0;5;71;715
1;0;0;0;1;0;3;5;71;730
1;0;0;0;3;0;13;5;71;743
1;0;0;0;1;0;0;5;71;758
0;0;0;0;0;0;0;5;71;782
0;0;0;0;0;0;0;5;71;783
0;0;0;0;0;0;0;5;71;797
0;0;0;0;0;0;0;5;71;810
0;0;0;0;0;0;0;5;71;819
0;0;0;0;0;0;0;5;71;826
0;0;0;0;0;0;0;5;71;842
0;0;0;0;0;0;0;5;71;858
0;0;0;0;0;0;0;5;71;859
0;0;0;0;0;0;0;5;71;864
0;0;0;0;0;0;0;5;71;865
0;0;0;0;0;0;0;5;71;869
0;0;0;0;0;0;0;5;71;870
0;0;0;0;0;0;0;5;71;905
0;0;0;0;0;0;0;5;71;906
0;0;0;0;0;0;0;5;71;907
0;0;0;0;0;0;0;5;71;923
0;0;0;0;0;0;0;5;71;924
0;0;0;0;0;0;0;5;71;936
0;0;0;0;0;0;0;5;71;938
0;0;0;0;0;0;0;5;71;950
0;0;0;0;0;0;0;5;71;951
0;0;0;0;0;0;0;5;71;952
0;0;0;0;0;0;0;5;71;954
0;0;0;0;0;0;0;5;71;961
0;0;0;0;0;0;0;5;71;979
0;0;0;0;0;0;0;5;71;991
0;0;0;0;0;0;0;5;71;992
0;0;0;0;0;0;0;5;71;993
0;0;0;0;0;0;0;5;71;994
0;0;0;0;0;0;4;5;71;1001
0;0;0;0;0;0;0;5;71;1003
0;0;0;0;0;0;0;5;71;1015
0;0;0;0;0;0;3;5;71;1019
0;0;0;0;0;0;0;5;71;1022
0;0;0;0;0;0;0;5;71;1023
0;0;0;0;0;0;0;5;71;1029
0;0;0;0;0;0;0;5;71;1033
0;0;0;0;0;0;0;5;71;1034
0;0;0;0;0;0;0;5;71;1037
0;0;0;0;0;0;0;5;71;1038
0;0;0;0;0;0;0;5;71;1042
0;0;0;0;0;0;0;5;71;1043
0;0;0;0;0;0;0;5;71;1044
0;0;0;0;0;0;0;5;71;1054
0;0;0;0;0;0;0;5;71;1059
0;0;0;0;0;0;0;5;71;1079
0;0;0;0;0;0;0;5;71;1088
0;0;0;0;0;0;0;5;71;1127
0;0;0;0;0;0;0;5;71;1137
0;0;0;0;0;0;0;5;71;1141
0;0;0;0;0;0;0;5;71;1157
0;0;0;0;0;0;0;5;71;1158
0;0;0;0;0;0;0;5;71;1159
3;0;0;0;8;0;26;5;71;1187
13;0;2;0;14;2;59;5;71;1203
5;0;0;0;9;0;0;5;71;1207
2;0;0;0;4;0;0;5;71;1212
1;0;0;0;1;0;0;5;71;1213
1;0;0;0;2;0;0;5;71;1214
1;0;0;0;3;0;0;5;71;1215
0;0;0;0;0;0;0;5;71;1220
0;0;0;0;0;0;0;5;71;1221
0;0;0;0;0;0;0;5;71;1222
0;0;0;0;0;0;0;5;71;1223
0;0;0;0;0;0;0;5;71;1224
1018;127;13;0;213;17;123;9;88;1
667;16;8;0;1015;16;348;9;88;3
617;47;17;10;230;35;30;9;88;4
427;3;17;5;576;28;319;9;88;6
256;16;3;0;225;17;211;9;88;9
205;11;4;0;159;0;44;9;88;11
197;4;3;0;260;6;64;9;88;12
196;15;7;0;101;6;49;9;88;13
181;12;2;0;207;7;252;9;88;15
154;1;1;0;195;8;81;9;88;17
128;9;4;0;69;3;67;9;88;18
94;4;9;0;55;1;93;9;88;21
79;0;4;0;105;7;1;9;88;24
73;4;2;0;35;3;60;9;88;26
64;3;3;0;51;3;28;9;88;30
62;5;1;0;21;3;35;9;88;32
59;0;6;0;75;5;65;9;88;33
52;2;1;0;39;3;78;9;88;35
50;2;4;0;31;0;74;9;88;37
48;0;0;0;73;11;0;9;88;38
47;3;4;0;23;1;31;9;88;40
46;0;6;7;33;0;115;9;88;43
44;0;9;0;43;2;87;9;88;45
40;0;0;0;79;8;34;9;88;49
40;3;2;0;5;0;14;9;88;51
39;0;3;0;36;7;15;9;88;52
39;0;0;0;61;2;62;9;88;53
38;0;0;0;55;0;25;9;88;55
38;0;4;0;37;0;13;9;88;56
38;0;5;0;36;1;13;9;88;57
37;1;4;0;14;0;61;9;88;58
37;0;3;0;53;2;0;9;88;60
36;0;3;0;27;0;7;9;88;61
36;1;2;0;28;0;22;9;88;63
35;0;2;0;38;4;17;9;88;65
34;0;1;0;46;1;0;9;88;68
33;0;1;0;47;1;8;9;88;70
32;2;0;0;22;0;17;9;88;72
32;0;1;0;40;1;17;9;88;73
31;0;1;0;39;4;22;9;88;76
31;0;0;0;51;2;56;9;88;77
31;0;1;0;42;1;51;9;88;78
30;0;5;0;14;0;46;9;88;79
28;0;0;0;45;2;88;9;88;82
26;0;3;0;10;0;42;9;88;87
25;0;2;0;20;0;34;9;88;90
25;0;1;0;27;1;15;9;88;91
25;0;10;0;10;0;29;9;88;92
25;0;0;0;40;0;36;9;88;95
25;1;3;0;15;3;27;9;88;97
24;0;2;0;35;4;0;9;88;100
23;0;6;0;16;1;1;9;88;102
23;1;1;0;13;3;19;9;88;104
23;0;2;0;34;1;0;9;88;105
22;0;2;0;20;1;17;9;88;108
22;0;3;0;16;1;2;9;88;109
22;0;1;0;25;0;5;9;88;112
22;0;2;0;14;7;2;9;88;113
21;0;12;0;5;1;31;9;88;120
20;0;1;0;13;1;22;9;88;127
20;0;12;0;2;1;34;9;88;129
19;0;1;0;16;1;0;9;88;132
19;0;3;0;20;0;2;9;88;134
19;1;2;0;9;0;1;9;88;135
18;0;1;0;17;1;43;9;88;139
18;0;4;0;9;0;14;9;88;140
18;0;0;0;27;0;5;9;88;144
17;0;2;0;13;1;6;9;88;146
17;0;1;0;10;0;142;9;88;147
17;0;0;0;28;1;6;9;88;148
17;2;0;0;14;0;34;9;88;150
17;0;0;0;28;0;2;9;88;151
16;0;0;0;26;0;38;9;88;154
16;0;2;0;3;0;29;9;88;155
16;0;5;0;3;0;18;9;88;156
16;0;2;0;8;0;0;9;88;157
16;0;0;0;23;1;30;9;88;160
16;0;0;0;21;2;21;9;88;161
15;0;0;1;19;0;47;9;88;165
15;0;4;0;5;0;4;9;88;166
15;0;0;0;17;0;38;9;88;167
15;0;2;0;13;0;2;9;88;168
15;0;1;0;5;0;28;9;88;171
15;0;0;0;19;0;48;9;88;175
15;0;0;0;20;0;7;9;88;178
15;0;0;0;20;1;70;9;88;179
15;1;2;0;1;0;41;9;88;181
15;1;0;0;8;1;36;9;88;182
14;0;0;0;28;0;65;9;88;184
14;0;1;0;13;0;0;9;88;186
14;0;3;0;2;0;12;9;88;187
14;0;2;0;2;0;26;9;88;191
14;0;2;0;1;1;19;9;88;192
14;0;0;0;26;1;36;9;88;195
13;0;0;0;21;1;11;9;88;200
13;0;2;0;10;1;14;9;88;204
13;0;1;0;7;3;27;9;88;207
13;0;2;0;11;0;15;9;88;208
12;0;0;0;20;0;18;9;88;211
12;0;1;0;6;0;0;9;88;214
12;0;1;0;11;0;49;9;88;217
12;0;1;0;4;0;18;9;88;221
11;0;4;0;0;0;8;9;88;227
11;1;0;0;1;0;23;9;88;231
11;0;3;0;0;0;31;9;88;234
10;0;1;0;1;1;4;9;88;243
10;1;0;0;0;0;16;9;88;247
10;0;4;0;2;0;6;9;88;248
10;0;2;0;5;0;8;9;88;249
10;0;1;0;3;0;51;9;88;258
10;0;0;0;15;0;0;9;88;261
10;0;1;0;3;1;0;9;88;263
10;0;1;0;2;0;13;9;88;271
9;0;0;0;15;0;15;9;88;274
9;0;1;0;7;0;0;9;88;278
9;0;0;0;12;0;13;9;88;281
9;0;1;0;5;0;70;9;88;286
9;0;4;0;2;1;43;9;88;288
9;0;0;0;12;0;11;9;88;294
9;0;1;1;0;1;5;9;88;296
9;0;0;0;13;0;14;9;88;299
8;0;0;0;13;0;4;9;88;324
8;0;1;0;1;1;0;9;88;355
8;0;1;0;2;0;28;9;88;368
7;0;0;0;10;1;9;9;88;370
7;0;0;0;8;0;0;9;88;381
7;0;0;0;11;0;8;9;88;383
6;0;0;0;8;0;7;9;88;410
6;0;1;0;0;0;11;9;88;414
6;0;5;0;0;0;5;9;88;417
6;0;0;0;8;0;4;9;88;421
6;0;1;0;0;0;8;9;88;422
6;0;1;0;0;0;9;9;88;425
6;0;0;0;13;0;1;9;88;432
6;0;0;0;8;0;55;9;88;434
6;0;1;0;0;0;8;9;88;438
6;0;0;0;9;0;0;9;88;440
5;0;0;0;3;0;13;9;88;444
5;0;0;0;9;0;2;9;88;448
5;0;0;0;5;1;0;9;88;449
5;0;0;0;5;1;10;9;88;453
5;0;0;0;7;1;4;9;88;455
4;0;0;0;5;0;0;9;88;460
4;0;0;0;8;0;19;9;88;463
4;0;0;1;2;2;16;9;88;465
4;0;0;0;3;1;18;9;88;466
4;0;0;0;4;1;17;9;88;467
4;0;0;0;5;0;0;9;88;468
4;0;0;0;6;0;31;9;88;469
4;0;0;0;3;2;17;9;88;472
4;0;0;0;6;0;1;9;88;473
4;0;0;0;6;0;0;9;88;475
4;0;0;0;4;0;0;9;88;476
4;0;0;0;4;0;0;9;88;477
4;0;0;0;5;2;42;9;88;480
4;0;0;0;7;4;39;9;88;483
4;0;0;0;4;0;0;9;88;484
4;0;0;0;5;0;11;9;88;488
4;0;0;0;5;0;15;9;88;491
3;0;0;0;5;0;0;9;88;495
3;0;0;0;3;0;0;9;88;498
3;0;0;0;3;0;25;9;88;501
3;0;0;0;5;2;1;9;88;502
3;0;0;0;4;2;0;9;88;510
3;0;0;0;5;0;25;9;88;515
3;0;0;0;5;0;8;9;88;524
3;0;0;0;6;0;22;9;88;525
3;0;0;0;5;0;28;9;88;528
3;0;0;0;6;0;8;9;88;535
3;0;0;0;4;1;2;9;88;536
2;0;0;0;3;0;12;9;88;541
2;0;0;0;2;0;0;9;88;542
2;0;0;0;2;1;10;9;88;546
2;0;0;0;2;0;24;9;88;548
2;0;0;0;2;0;10;9;88;557
2;0;0;0;3;0;0;9;88;558
2;0;0;0;4;0;2;9;88;562
2;0;0;0;3;0;39;9;88;576
2;0;0;0;6;0;43;9;88;577
2;0;0;0;3;2;11;9;88;585
2;0;0;0;2;0;21;9;88;588
2;0;0;0;2;1;10;9;88;593
1;0;0;0;0;1;35;9;88;597
1;0;0;0;1;0;1;9;88;613
1;0;0;0;0;1;24;9;88;614
1;0;0;0;2;0;3;9;88;616
1;0;0;0;1;0;1;9;88;657
1;0;0;0;1;0;3;9;88;658
1;0;0;0;2;1;8;9;88;668
1;0;0;0;1;0;13;9;88;681
1;0;0;0;1;0;13;9;88;682
1;0;0;0;1;0;13;9;88;689
1;0;0;0;1;0;0;9;88;704
1;0;0;0;2;0;7;9;88;711
1;0;0;0;1;0;10;9;88;713
1;0;0;0;2;0;13;9;88;714
1;0;0;0;3;0;20;9;88;720
1;0;0;0;3;0;16;9;88;722
1;0;0;0;2;0;20;9;88;734
1;0;0;0;3;0;3;9;88;754
1;0;0;0;1;0;0;9;88;763
1;0;0;0;1;0;0;9;88;773
0;0;0;0;0;0;4;9;88;800
0;0;0;0;0;0;0;9;88;801
0;0;0;0;0;0;17;9;88;805
0;0;0;0;0;0;35;9;88;806
0;0;0;0;0;0;0;9;88;808
0;0;0;0;0;0;24;9;88;809
0;0;0;0;0;0;0;9;88;824
0;0;0;0;0;0;0;9;88;827
0;0;0;0;0;0;15;9;88;829
0;0;0;0;0;0;16;9;88;830
0;0;0;0;0;0;12;9;88;837
0;0;0;0;0;0;2;9;88;839
0;0;0;0;0;0;0;9;88;851
0;0;0;0;0;0;5;9;88;856
0;0;0;0;0;0;11;9;88;862
0;0;0;0;0;0;41;9;88;866
0;0;0;0;0;0;21;9;88;871
0;0;0;0;0;0;1;9;88;900
0;0;0;0;0;0;4;9;88;909
0;0;0;0;0;0;0;9;88;914
0;0;0;0;0;0;0;9;88;920
0;0;0;0;0;0;5;9;88;926
0;0;0;0;0;0;0;9;88;929
0;0;0;0;0;0;0;9;88;930
0;0;0;0;0;0;23;9;88;931
0;0;0;0;0;0;14;9;88;932
0;0;0;0;0;0;6;9;88;933
0;0;0;0;0;0;0;9;88;944
0;0;0;0;0;0;5;9;88;955
0;0;0;0;0;0;17;9;88;959
0;0;0;0;0;0;0;9;88;963
0;0;0;0;0;0;9;9;88;965
0;0;0;0;0;0;10;9;88;966
0;0;0;0;0;0;0;9;88;971
0;0;0;0;0;0;0;9;88;973
0;0;0;0;0;0;0;9;88;977
0;0;0;0;0;0;9;9;88;988
0;0;0;0;0;0;14;9;88;990
0;0;0;0;0;0;0;9;88;997
0;0;0;0;0;0;3;9;88;1013
0;0;0;0;0;0;4;9;88;1021
0;0;0;0;0;0;5;9;88;1028
0;0;0;0;0;0;2;9;88;1035
0;0;0;0;0;0;4;9;88;1039
0;0;0;0;0;0;19;9;88;1046
0;0;0;0;0;0;9;9;88;1048
0;0;0;0;0;0;9;9;88;1049
0;0;0;0;0;0;31;9;88;1052
0;0;0;0;0;0;0;9;88;1055
0;0;0;0;0;0;6;9;88;1057
0;0;0;0;0;0;4;9;88;1060
0;0;0;0;0;0;7;9;88;1069
0;0;0;0;0;0;7;9;88;1080
0;0;0;0;0;0;3;9;88;1081
0;0;0;0;0;0;7;9;88;1084
0;0;0;0;0;0;26;9;88;1087
0;0;0;0;0;0;4;9;88;1089
0;0;0;0;0;0;3;9;88;1094
0;0;0;0;0;0;22;9;88;1095
0;0;0;0;0;0;11;9;88;1096
0;0;0;0;0;0;5;9;88;1110
0;0;0;0;0;0;6;9;88;1131
0;0;0;0;0;0;0;9;88;1132
0;0;0;0;0;0;0;9;88;1134
0;0;0;0;0;0;39;9;88;1138
0;0;0;0;0;0;0;9;88;1144
0;0;0;0;0;0;11;9;88;1161
0;0;0;0;0;0;69;9;88;1170
0;0;0;0;0;0;13;9;88;1176
7;0;1;0;0;0;2;9;88;1184
7;0;1;0;0;0;2;9;88;1206
0;0;0;0;0;0;14;9;88;1219
1;0;0;0;4;0;16;12;105;739
0;0;0;0;0;0;0;13;122;784
0;0;0;0;0;0;0;13;122;787
0;0;0;0;0;0;0;13;122;788
0;0;0;0;0;0;0;13;122;793
0;0;0;0;0;0;0;13;122;794
0;0;0;0;0;0;0;13;122;807
0;0;0;0;0;0;0;13;122;811
0;0;0;0;0;0;0;13;122;812
0;0;0;0;0;0;0;13;122;813
0;0;0;0;0;0;0;13;122;814
0;0;0;0;0;0;0;13;122;815
0;0;0;0;0;0;0;13;122;816
0;0;0;0;0;0;20;13;122;818
0;0;0;0;0;0;0;13;122;823
0;0;0;0;0;0;0;13;122;828
0;0;0;0;0;0;85;13;122;831
0;0;0;0;0;0;0;13;122;835
0;0;0;0;0;0;0;13;122;836
0;0;0;0;0;0;0;13;122;840
0;0;0;0;0;0;0;13;122;844
0;0;0;0;0;0;0;13;122;847
0;0;0;0;0;0;0;13;122;848
0;0;0;0;0;0;0;13;122;849
0;0;0;0;0;0;0;13;122;852
0;0;0;0;0;0;0;13;122;853
0;0;0;0;0;0;0;13;122;868
0;0;0;0;0;0;0;13;122;876
0;0;0;0;0;0;0;13;122;877
0;0;0;0;0;0;0;13;122;878
0;0;0;0;0;0;0;13;122;879
0;0;0;0;0;0;0;13;122;880
0;0;0;0;0;0;0;13;122;881
0;0;0;0;0;0;0;13;122;882
0;0;0;0;0;0;0;13;122;883
0;0;0;0;0;0;0;13;122;884
0;0;0;0;0;0;0;13;122;885
0;0;0;0;0;0;0;13;122;886
0;0;0;0;0;0;0;13;122;887
0;0;0;0;0;0;0;13;122;888
0;0;0;0;0;0;0;13;122;889
0;0;0;0;0;0;0;13;122;890
0;0;0;0;0;0;0;13;122;891
0;0;0;0;0;0;0;13;122;892
0;0;0;0;0;0;0;13;122;893
0;0;0;0;0;0;0;13;122;894
0;0;0;0;0;0;0;13;122;895
0;0;0;0;0;0;0;13;122;896
0;0;0;0;0;0;0;13;122;897
0;0;0;0;0;0;0;13;122;898
0;0;0;0;0;0;0;13;122;901
0;0;0;0;0;0;0;13;122;902
0;0;0;0;0;0;0;13;122;903
0;0;0;0;0;0;0;13;122;908
0;0;0;0;0;0;0;13;122;913
0;0;0;0;0;0;0;13;122;922
0;0;0;0;0;0;0;13;122;925
0;0;0;0;0;0;0;13;122;927
0;0;0;0;0;0;0;13;122;928
0;0;0;0;0;0;0;13;122;934
0;0;0;0;0;0;0;13;122;935
0;0;0;0;0;0;0;13;122;940
0;0;0;0;0;0;0;13;122;941
0;0;0;0;0;0;0;13;122;942
0;0;0;0;0;0;0;13;122;957
0;0;0;0;0;0;0;13;122;958
0;0;0;0;0;0;0;13;122;960
0;0;0;0;0;0;14;13;122;962
0;0;0;0;0;0;0;13;122;964
0;0;0;0;0;0;15;13;122;968
0;0;0;0;0;0;0;13;122;981
0;0;0;0;0;0;0;13;122;983
0;0;0;0;0;0;0;13;122;985
0;0;0;0;0;0;0;13;122;986
0;0;0;0;0;0;0;13;122;1000
0;0;0;0;0;0;0;13;122;1002
0;0;0;0;0;0;44;13;122;1007
0;0;0;0;0;0;16;13;122;1009
0;0;0;0;0;0;0;13;122;1016
0;0;0;0;0;0;0;13;122;1020
0;0;0;0;0;0;0;13;122;1024
0;0;0;0;0;0;19;13;122;1025
0;0;0;0;0;0;0;13;122;1026
0;0;0;0;0;0;0;13;122;1027
0;0;0;0;0;0;0;13;122;1030
0;0;0;0;0;0;16;13;122;1031
0;0;0;0;0;0;0;13;122;1032
0;0;0;0;0;0;0;13;122;1040
0;0;0;0;0;0;140;13;122;1051
0;0;0;0;0;0;0;13;122;1062
0;0;0;0;0;0;0;13;122;1065
0;0;0;0;0;0;0;13;122;1067
0;0;0;0;0;0;19;13;122;1070
0;0;0;0;0;0;1;13;122;1073
0;0;0;0;0;0;0;13;122;1074
0;0;0;0;0;0;0;13;122;1075
0;0;0;0;0;0;0;13;122;1078
0;0;0;0;0;0;6;13;122;1082
0;0;0;0;0;0;0;13;122;1086
0;0;0;0;0;0;0;13;122;1091
0;0;0;0;0;0;0;13;122;1092
0;0;0;0;0;0;0;13;122;1093
0;0;0;0;0;0;17;13;122;1097
0;0;0;0;0;0;0;13;122;1117
0;0;0;0;0;0;0;13;122;1128
0;0;0;0;0;0;0;13;122;1129
0;0;0;0;0;0;0;13;122;1130
0;0;0;0;0;0;0;13;122;1133
0;0;0;0;0;0;0;13;122;1135
0;0;0;0;0;0;0;13;122;1140
0;0;0;0;0;0;0;13;122;1150
0;0;0;0;0;0;0;13;122;1151
0;0;0;0;0;0;0;13;122;1153
0;0;0;0;0;0;0;13;122;1154
0;0;0;0;0;0;0;13;122;1155
0;0;0;0;0;0;0;13;122;1156
0;0;0;0;0;0;0;13;122;1162
0;0;0;0;0;0;6;13;122;1163
0;0;0;0;0;0;2;13;122;1166
0;0;0;0;0;0;0;13;122;1167
0;0;0;0;0;0;0;13;122;1168
0;0;0;0;0;0;0;13;122;1171
0;0;0;0;0;0;0;13;122;1178
2;0;0;0;3;0;12;16;156;1211
0;0;0;0;0;0;9;17;210;1218
